test.a	test.b	first.obs.mean	first.pred.mean	nevol.obs.mean	nevol.pred.mean
0.62	0.71	17.7864907815823	67.4012090859245	45.45	5
0.63	0.71	18.2111124180224	68.7903818310284	46.4	5
0.64	0.71	18.6065717882411	70.6774618870205	46.76	5
0.65	0.71	17.6042277959521	69.8338685641744	46.97	5
0.66	0.71	17.9807665038571	67.8159255326014	45.98	5
0.67	0.71	16.4415226256248	68.1624222905118	46.58	5
0.68	0.71	17.5618199739893	70.0604435680558	46.03	5
0.69	0.71	18.9003517536848	71.5970604387086	45.18	5
0.7	0.71	16.7023965523527	68.8514266260508	45.78	5
0.71	0.71	17.2114763289873	71.1591983484288	45.59	5
0.72	0.71	19.3483525287772	72.5014797331716	44.58	5
0.73	0.71	20.1698729665052	72.518711925194	45.52	5
0.74	0.71	18.7876163465069	73.7035830359958	45.07	5
0.75	0.71	19.3596688704215	74.6060335390747	44.77	5
0.76	0.71	20.8740724217956	75.1833278390134	44.67	5
0.77	0.71	20.0829860037226	73.0841606601509	44.15	5
0.78	0.71	19.717176678648	75.3239912413069	44.06	5
0.79	0.71	21.8116345697429	72.8321688604055	44.23	5
0.8	0.71	20.921443823411	75.0888062740144	43.54	5
0.81	0.71	22.9771848563994	74.4977098834241	42.85	5
0.82	0.71	21.8913802067738	77.40965638016	42.63	5
0.83	0.71	21.5858980300403	79.4682608119505	41.33	5
0.84	0.71	23.7792945646523	80.9855758994383	40.44	5
0.85	0.71	24.3095212661529	Inf	39.38	5
0.86	0.71	24.4355047517868	Inf	37.72	5
0.87	0.71	24.0233734223173	82.3818535047211	37.28	5
0.88	0.71	27.1527449722637	Inf	36.38	5
0.89	0.71	27.2465780584715	Inf	33.53	5
0.9	0.71	25.4011278250453	Inf	33.26	5
0.91	0.71	27.1923023831299	Inf	30.54	5
0.92	0.71	31.3248895827773	Inf	28.16	5
0.93	0.71	32.9627529633217	Inf	26.16	5
0.94	0.71	36.2819043476563	Inf	23.96	5
0.95	0.71	35.976893509175	Inf	21.16	5
0.96	0.71	39.4145114960652	Inf	18.04	5
0.97	0.71	44.7106621923969	Inf	13.71	5
0.98	0.71	52.1541033234854	Inf	9.89	5
0.99	0.71	65.9125421811642	Inf	5.3	5
0.51	0.72	16.9873239206191	65.5705493233176	44.18	5
0.52	0.72	17.2522524673212	62.7348621122645	44.8	5
0.53	0.72	15.7249341272346	64.1339632849008	45.13	5
0.54	0.72	14.9051714084342	63.3217360887524	45.05	5
0.55	0.72	16.8699622267896	63.7054775559334	45.02	5
0.56	0.72	17.0620832689558	63.3851183084208	45.17	5
0.57	0.72	16.4391887099856	65.5542804356193	44.87	5
0.58	0.72	15.0548513132282	65.2373755661112	44.86	5
0.59	0.72	16.1022665778047	66.5463972863456	45.87	5
0.6	0.72	16.1447176376737	67.6030952022055	45.27	5
0.61	0.72	16.4952332135447	64.1667728311318	46.02	5
0.62	0.72	16.1460348899342	66.3487365789281	45.42	5
0.63	0.72	16.4433657023805	63.411245880087	46.49	5
0.64	0.72	15.5773836140092	67.3839414156517	45.59	5
0.65	0.72	16.0509222158704	66.5125809789852	45.56	5
0.66	0.72	16.3119762011569	68.2376019571793	46.03	5
0.67	0.72	17.2550763024056	69.0819350052558	46.28	5
0.68	0.72	17.4300868636279	68.9536511537118	46.14	5
0.69	0.72	19.3928987679813	68.8829108250482	46.54	5
0.7	0.72	18.1062669022122	71.2773001170646	46.08	5
0.71	0.72	19.6646244143095	69.6313876345087	45.46	5
0.72	0.72	19.2970803397676	72.5866812081374	44.93	5
0.73	0.72	17.3111540942739	71.4697869653752	44.98	5
0.74	0.72	19.487069329273	68.8272326448933	45.57	5
0.75	0.72	18.6973237044062	72.5678756671369	44.89	5
0.76	0.72	22.3309782053375	73.8886003213815	45.4	5
0.77	0.72	19.0153715037469	73.8631689609932	44.88	5
0.78	0.72	20.6220291915103	75.2859237704472	43.38	5
0.79	0.72	18.7730767093523	74.8932722298939	42.82	5
0.8	0.72	23.3411847710174	76.6675933031333	42.89	5
0.81	0.72	22.3125266363529	76.863619184679	43.25	5
0.82	0.72	20.2464540042695	76.9520923232409	42.28	5
0.83	0.72	20.8009556854258	79.1064776685098	40.88	5
0.84	0.72	24.17564939079	79.9706040929685	39.57	5
0.85	0.72	24.2302830256077	79.8373091732344	39.59	5
0.86	0.72	22.9325947084362	82.864600178818	38.57	5
0.87	0.72	25.9164318305972	Inf	37.65	5
0.88	0.72	27.1828803791697	Inf	36.03	5
0.89	0.72	25.9351871114331	Inf	34.56	5
0.9	0.72	29.1723969083882	Inf	33.2	5
0.91	0.72	30.2625027216434	Inf	31.19	5
0.92	0.72	27.4842921530294	Inf	28.72	5
0.93	0.72	31.7508928386261	Inf	26.46	5
0.94	0.72	31.1217219015557	Inf	24.1	5
0.95	0.72	37.2735020382665	Inf	21.12	5
0.96	0.72	41.201408959474	Inf	17.51	5
0.97	0.72	44.5533627898826	Inf	14.52	5
0.98	0.72	53.6132300862536	Inf	10.11	5
0.99	0.72	69.2511481831606	Inf	5.13	5
0.51	0.73	14.7848729616726	59.7611384577676	43.81	5
0.52	0.73	16.8032930472751	62.4913430907963	44.04	5
0.53	0.73	15.6520728834347	61.6731010843991	44.05	5
0.54	0.73	15.3447624207447	62.3772907972575	44.44	5
0.55	0.73	16.6215481764169	66.2824162651233	44.34	5
0.56	0.73	13.3504509725508	62.9921309283325	44.49	5
0.57	0.73	14.8502604236439	63.4297918053817	45.27	5
0.58	0.73	16.5403239173249	66.4609590837872	43.81	5
0.59	0.73	17.994924824989	65.5657332682712	45.69	5
0.6	0.73	16.8792448166858	64.8316793808283	43.54	5
0.61	0.73	17.4658628432825	64.9648753553271	45.36	5
0.62	0.73	19.5806712921092	67.0353715430815	44.54	5
0.63	0.73	15.9936849439641	66.8982613964324	45.04	5
0.64	0.73	16.8368669428418	67.307577905087	45.01	5
0.65	0.73	16.4254361604661	64.1515683041916	45.19	5
0.66	0.73	16.9778049446054	66.9316826023847	46.43	5
0.67	0.73	18.2582523921504	68.699586858904	45.66	5
0.68	0.73	16.102338933344	67.2684673362073	45.43	5
0.69	0.73	17.6535370793193	67.5347509255716	45.25	5
0.7	0.73	16.8816597592845	70.5155496288565	45.53	5
0.71	0.73	21.0656247390091	70.7922859914805	46.33	5
0.72	0.73	19.5448299813389	66.5282084792912	45.87	5
0.73	0.73	16.9662961967083	71.259495678718	44.7	5
0.74	0.73	18.4004044861925	72.7670960240959	45.55	5
0.75	0.73	19.9975630505993	74.8579641820244	45.87	5
0.76	0.73	19.1068153682683	73.2089276414141	45.06	5
0.77	0.73	19.7686189057977	74.8095098409254	44.54	5
0.78	0.73	21.4784121457748	73.8792068690916	44.7	5
0.79	0.73	21.4970769367407	74.7714914139599	43.49	5
0.8	0.73	21.2629017615173	75.7334728041037	43.17	5
0.81	0.73	20.8306511199843	75.7053050253611	42.93	5
0.82	0.73	20.1327926135634	76.8085328649215	41.87	5
0.83	0.73	25.5355079440509	Inf	41.9	5
0.84	0.73	23.043111124922	Inf	40.42	5
0.85	0.73	20.978025075887	Inf	39.64	5
0.86	0.73	23.7255861755895	81.4099475803791	38.63	5
0.87	0.73	25.1499946495547	Inf	36.74	5
0.88	0.73	26.8400728127397	83.0223638592007	36.21	5
0.89	0.73	26.0715982310171	Inf	35.76	5
0.9	0.73	25.0800355240325	Inf	33.04	5
0.91	0.73	27.5249467154385	Inf	31.89	5
0.92	0.73	30.2157482461322	Inf	29.63	5
0.93	0.73	30.929988405221	Inf	27.13	5
0.94	0.73	32.1560411402124	Inf	24.66	5
0.95	0.73	34.2258011450108	Inf	21.71	5
0.96	0.73	40.4400339252236	Inf	18.24	5
0.97	0.73	42.8897521862845	Inf	14.64	5
0.98	0.73	52.0261727959384	Inf	10.27	5
0.99	0.73	63.0767736608358	Inf	5.81	5
0.51	0.74	15.3005757940115	59.8080120803808	43.59	5
0.52	0.74	18.1649442471919	62.1896632273942	43.21	5
0.53	0.74	15.7275983339296	61.6207391357541	44.41	5
0.54	0.74	16.1074027227128	60.5347375893244	43.5	5
0.55	0.74	15.7039926173511	63.6718520221357	43.01	5
0.56	0.74	15.354696975072	62.2102892438529	44.33	5
0.57	0.74	17.7099201329916	62.9445805545205	44.21	5
0.58	0.74	16.0568241989604	63.9883666908684	43.98	5
0.59	0.74	16.2429746367108	63.1529601498645	44.24	5
0.6	0.74	15.7081639456929	64.485105493189	45.34	5
0.61	0.74	16.9167167879893	66.3880773598625	45.07	5
0.62	0.74	16.4826938415693	67.7887698313013	45.41	5
0.63	0.74	16.6637835466232	66.232528826521	44.69	5
0.64	0.74	16.0216830602861	65.2466602519193	45.05	5
0.65	0.74	16.5595531118046	67.6277829183782	44.93	5
0.66	0.74	17.1207286755047	66.2087697345424	45.21	5
0.67	0.74	16.8163150256913	66.8298928818899	44	5
0.68	0.74	17.2108359418359	68.7422477501115	45.65	5
0.69	0.74	17.5263277350874	68.2264082269911	45.17	5
0.7	0.74	16.3440682153539	67.7818043310779	46.84	5
0.71	0.74	18.4361301137652	70.4317099141706	46.46	5
0.72	0.74	19.3995119598359	70.2069857005105	44.67	5
0.73	0.74	16.7483285869049	68.88203902183	46.29	5
0.74	0.74	18.233532804196	70.9536028572338	44.81	5
0.75	0.74	17.0667190788765	70.662899784338	44.8	5
0.76	0.74	21.3603804156299	71.7316826164301	44.34	5
0.77	0.74	20.0288992717189	75.2762469220641	43.57	5
0.78	0.74	18.7034730887796	72.8368910393352	44.24	5
0.79	0.74	19.8132226614229	75.3487895129725	43.7	5
0.8	0.74	20.2169114462522	Inf	42.45	5
0.81	0.74	20.7777798960927	74.2119350877593	43.2	5
0.82	0.74	20.2606339214307	76.3985038316682	42.15	5
0.83	0.74	21.226984188049	78.4282191619316	41.72	5
0.84	0.74	21.7659211316398	77.7227917501879	40.93	5
0.85	0.74	24.9441342392574	78.31611120469	40.36	5
0.86	0.74	22.8672594162315	Inf	39.28	5
0.87	0.74	25.5434948833816	81.433045179966	37.17	5
0.88	0.74	22.3018560277117	81.6953848007591	36.57	5
0.89	0.74	26.4713662984716	Inf	34.79	5
0.9	0.74	29.2588129690592	Inf	33.84	5
0.91	0.74	29.3041485035686	Inf	31.53	5
0.92	0.74	29.2126719271348	Inf	29.58	5
0.93	0.74	32.9946519898904	Inf	27.43	5
0.94	0.74	30.8681898772604	Inf	25.22	5
0.95	0.74	30.1407376781709	Inf	21.91	5
0.96	0.74	37.3956744398083	Inf	19.02	5
0.97	0.74	41.19410439776	Inf	15.48	5
0.98	0.74	50.9683586654823	Inf	10.74	5
0.99	0.74	61.9720529321177	Inf	5.44	5
0.51	0.75	14.9194814651861	58.439188507941	44.02	5
0.52	0.75	16.0874990402433	61.0485628459267	43.08	5
0.53	0.75	16.3234509796796	61.8873057747328	43.21	5
0.54	0.75	14.3528871084547	60.3085960119281	43.21	5
0.55	0.75	15.5468509823761	58.2326508677062	43.59	5
0.56	0.75	15.5330743223219	62.830369534386	43.77	5
0.57	0.75	14.6622352157497	63.3868969193381	43.46	5
0.58	0.75	16.8547481636721	64.2359451723305	45.41	5
0.59	0.75	18.6591827932694	63.9196883496875	43.78	5
0.6	0.75	15.3626131309194	63.9686075165037	44.05	5
0.61	0.75	17.1730627246966	64.8225160018197	43.69	5
0.62	0.75	17.0552437653536	65.0088720860583	45.8	5
0.63	0.75	14.6408238660004	62.8174118545973	44.69	5
0.64	0.75	19.0053992752383	66.4896643883054	44.87	5
0.65	0.75	15.5854702028752	65.3129542329238	44.22	5
0.66	0.75	17.2148887191434	65.0765229630508	44.87	5
0.67	0.75	16.5906847135118	67.9450069373129	45.83	5
0.68	0.75	16.210905000293	66.8970668495023	45.46	5
0.69	0.75	18.6476286069694	69.6085890484744	44.63	5
0.7	0.75	16.0576242448522	65.7152024437724	45.13	5
0.71	0.75	17.8912866512803	68.1268541159344	45.37	5
0.72	0.75	18.371795910675	71.2317796333476	44.99	5
0.73	0.75	20.1121374842943	69.4578468644835	45.12	5
0.74	0.75	19.6267997751625	69.2667732646616	44.65	5
0.75	0.75	22.2707999355875	71.0071086010613	44.6	5
0.76	0.75	20.1386829281857	71.6490135020691	44.6	5
0.77	0.75	21.5910638365361	72.5336050271103	43.72	5
0.78	0.75	17.5688913299175	71.3086048411264	44.33	5
0.79	0.75	21.9983074512316	75.0364223290869	43.24	5
0.8	0.75	22.2154553086694	73.751544238338	43.07	5
0.81	0.75	21.8642019913298	73.2948231947495	43.8	5
0.82	0.75	21.0715102130228	75.812569741326	42.22	5
0.83	0.75	20.2124452242799	Inf	41.92	5
0.84	0.75	22.929735857092	75.7110428109793	41.05	5
0.85	0.75	23.1263038601982	79.9753641296997	40.33	5
0.86	0.75	24.0735679703117	79.1010467522174	39.44	5
0.87	0.75	23.563945147697	Inf	38.65	5
0.88	0.75	25.7971976600304	Inf	36.47	5
0.89	0.75	27.1122058377409	Inf	35.26	5
0.9	0.75	26.7965034242671	84.3797087365109	33.81	5
0.91	0.75	26.7190903859438	Inf	32.25	5
0.92	0.75	28.4253591436797	Inf	31.04	5
0.93	0.75	30.6659752026447	Inf	28.57	5
0.94	0.75	29.0941547588412	Inf	25.69	5
0.95	0.75	36.4593807610838	Inf	22.06	5
0.96	0.75	36.4671323005363	Inf	19.71	5
0.97	0.75	41.4322826097615	Inf	15.35	5
0.98	0.75	50.853666139083	Inf	10.9	5
0.99	0.75	Inf	Inf	5.49	5
0.51	0.76	13.0453915803689	59.095141032246	42.72	5
0.52	0.76	16.0436375359465	60.0369717535504	42.74	5
0.53	0.76	14.6139839730179	58.6456180188895	43.34	5
0.54	0.76	16.941524105864	62.4080988342519	42.24	5
0.55	0.76	14.8817531870209	62.8553250673841	42.19	5
0.56	0.76	17.0517482130947	59.8969487226654	44.36	5
0.57	0.76	18.7387944769377	64.5920090988259	44.08	5
0.58	0.76	16.3443626020705	60.7751135836114	44.07	5
0.59	0.76	16.7168122495663	63.6689267216525	42.61	5
0.6	0.76	17.3046045700638	62.8688779153883	43.95	5
0.61	0.76	16.8567209522476	62.3558918739096	43.32	5
0.62	0.76	14.5889086819323	62.1234288427511	44.16	5
0.63	0.76	15.9298655851357	63.988271951992	44.24	5
0.64	0.76	15.3673148970854	64.6059669700793	44.58	5
0.65	0.76	14.7300836490936	64.8445054969219	45.12	5
0.66	0.76	15.9947399194041	65.7386772395648	44.06	5
0.67	0.76	16.3404052285561	65.4526034003188	45.31	5
0.68	0.76	15.5066639477878	67.3936159611103	44.82	5
0.69	0.76	17.6386938765392	67.2876095955748	44.89	5
0.7	0.76	17.9381588008631	67.8314267429307	44.23	5
0.71	0.76	17.6662509926976	68.5564638478204	45.05	5
0.72	0.76	17.8421632051418	68.3235160146009	44.31	5
0.73	0.76	17.2933175506497	69.238463074907	44.34	5
0.74	0.76	18.3679770737911	70.32820459883	44.24	5
0.75	0.76	18.6635042410389	69.0277874665541	44.45	5
0.76	0.76	18.6898173079781	69.5601980326219	44.34	5
0.77	0.76	17.0838756679632	69.6135082032618	44.9	5
0.78	0.76	18.7200173580947	71.8958494299471	43.67	5
0.79	0.76	19.9335248875557	71.5054683570943	43.68	5
0.8	0.76	18.6740803471826	73.8132598220897	43.93	5
0.81	0.76	20.8558080046523	73.0593446162953	42.8	5
0.82	0.76	19.2814342404956	75.6454236171079	42.88	5
0.83	0.76	20.1111220862629	74.733353876307	41.99	5
0.84	0.76	23.7318848669488	76.3107962375127	40.82	5
0.85	0.76	20.6753477006338	76.453944255914	41.32	5
0.86	0.76	22.1705807070437	78.0602256156238	39.33	5
0.87	0.76	24.447995351205	80.0099540608268	38.34	5
0.88	0.76	24.8937511145642	81.948582810509	38.61	5
0.89	0.76	26.7017056450436	Inf	35	5
0.9	0.76	27.3666184956372	Inf	34.86	5
0.91	0.76	26.5467239086688	Inf	33.45	5
0.92	0.76	26.7530928734643	Inf	30.83	5
0.93	0.76	28.9439404474397	Inf	28.32	5
0.94	0.76	31.4551647495011	Inf	26.08	5
0.95	0.76	34.1828093520617	Inf	22.77	5
0.96	0.76	38.6814774550398	Inf	19.59	5
0.97	0.76	44.9392870221434	Inf	15.87	5
0.98	0.76	49.288011622775	Inf	11.19	5
0.99	0.76	66.4904873759214	Inf	6.27	5
0.51	0.77	14.8187005121149	58.7731460047146	41.72	5
0.52	0.77	13.982045078566	58.305968580016	41.37	5
0.53	0.77	17.6783027144528	61.6997241077598	41.67	5
0.54	0.77	14.8501185026771	60.4496791403752	41.36	5
0.55	0.77	17.6187222976873	58.6102599993996	42.01	5
0.56	0.77	14.3852664360347	63.2648133058326	42.11	5
0.57	0.77	14.0433917769105	59.5786934631471	43.86	5
0.58	0.77	14.3894680953395	62.2182574070867	43.39	5
0.59	0.77	14.0767373703344	64.0361677394014	42.84	5
0.6	0.77	16.1157731197156	63.3129656569229	43.6	5
0.61	0.77	15.6813706323169	63.8324860053046	43.53	5
0.62	0.77	16.7096982867081	64.3209948047774	43.96	5
0.63	0.77	16.3114283072291	62.0804513615088	44.42	5
0.64	0.77	16.140138474614	65.8412004831788	44.15	5
0.65	0.77	17.1143300260343	63.8155888345979	44.85	5
0.66	0.77	16.569189163278	65.2929841082366	44.12	5
0.67	0.77	16.8955935275792	65.230245430185	44.82	5
0.68	0.77	15.9223094000714	66.23262669116	44.21	5
0.69	0.77	17.4728198487113	64.3897977961164	44.64	5
0.7	0.77	15.7436461832568	66.3432902900742	44.36	5
0.71	0.77	15.8954238138135	68.4304280451709	45.34	5
0.72	0.77	16.1538034715549	67.0168037122948	44.65	5
0.73	0.77	21.0173639312166	70.4181527991935	44.49	5
0.74	0.77	19.5607059000866	69.3310823275379	44.46	5
0.75	0.77	17.3890380455125	69.2751030856766	44.7	5
0.76	0.77	18.2248263220984	72.0065886822597	44.42	5
0.77	0.77	18.0863348734617	68.6383011725591	44.42	5
0.78	0.77	19.0595968096168	71.2211052366237	44.75	5
0.79	0.77	21.0285498570876	71.1379461821558	43.44	5
0.8	0.77	18.9103418767385	73.1330355484172	43.96	5
0.81	0.77	18.5598743718314	73.2016478992947	43.06	5
0.82	0.77	20.2155689742734	76.2926993482527	42.55	5
0.83	0.77	19.742499781473	74.0212807862064	42.53	5
0.84	0.77	20.692706104381	76.3885081507634	40.92	5
0.85	0.77	21.878286914328	75.2039270110704	40.67	5
0.86	0.77	19.604489443515	78.2149320150011	40.01	5
0.87	0.77	20.4578230453757	76.3954358431787	38.57	5
0.88	0.77	22.455011550877	79.5078128540556	37.77	5
0.89	0.77	27.208514423091	82.0039870080892	36.76	5
0.9	0.77	26.5896017494185	Inf	34.53	5
0.91	0.77	31.3004218607029	Inf	33.1	5
0.92	0.77	27.0904456260994	Inf	31.11	5
0.93	0.77	29.6717329009723	Inf	29.23	5
0.94	0.77	31.534418604973	Inf	26.4	5
0.95	0.77	33.1548152048873	Inf	23.5	5
0.96	0.77	37.6829371334393	Inf	20.15	5
0.97	0.77	46.0961889410938	Inf	15.51	5
0.98	0.77	44.7547855171511	Inf	11.26	5
0.99	0.77	Inf	Inf	6.18	5
0.51	0.78	14.9145970827731	56.3544178661147	40	5
0.52	0.78	13.3763137034422	55.8940521297883	40.96	5
0.53	0.78	16.3197454931502	58.8038600228779	40.69	5
0.54	0.78	13.3855417060515	60.0708129151916	41.23	5
0.55	0.78	14.8981070176601	59.896029205668	42.01	5
0.56	0.78	15.8066793331186	59.6584405917519	41.88	5
0.57	0.78	17.0959925203389	59.7924382683541	41.71	5
0.58	0.78	16.6853008587857	59.9233692451426	42.59	5
0.59	0.78	13.7535436843661	61.4909702913338	42.58	5
0.6	0.78	14.1007218390657	60.2934973078674	42.51	5
0.61	0.78	16.4292691798771	61.1664756348012	42.94	5
0.62	0.78	15.8686420400533	63.0163762937217	42.81	5
0.63	0.78	16.3565914172645	62.4534487973032	42.02	5
0.64	0.78	15.2271114940369	60.7447031266047	43.55	5
0.65	0.78	15.3594565933454	65.1361436915186	43.88	5
0.66	0.78	16.7198107504992	66.895379851535	43.46	5
0.67	0.78	14.3224471120598	62.2156141305336	43.29	5
0.68	0.78	16.6228200096075	64.7735487735947	44.38	5
0.69	0.78	18.4137620691198	64.1804970348193	44.91	5
0.7	0.78	18.4840335592456	64.9147501879447	44.06	5
0.71	0.78	16.66908482831	67.8782118684071	45.09	5
0.72	0.78	17.5062366561322	66.6368005480196	45.65	5
0.73	0.78	16.5879285520038	66.59153503183	44.66	5
0.74	0.78	17.4160201653388	67.0144482357271	44.82	5
0.75	0.78	16.606833056298	67.6462857442287	43.53	5
0.76	0.78	18.1749494465394	69.914840529346	44.14	5
0.77	0.78	19.1927607106242	70.3717911495945	44.52	5
0.78	0.78	18.6327469403803	69.4417360037728	44.39	5
0.79	0.78	19.753752319906	72.0655111601189	43.93	5
0.8	0.78	18.9774122649349	73.5817682485783	42.81	5
0.81	0.78	18.5970948166613	72.1986311952771	42.87	5
0.82	0.78	21.8919915232582	75.6871466109687	43.04	5
0.83	0.78	19.7325247158527	74.2114253906229	42.15	5
0.84	0.78	19.5049917362816	73.4880821624223	41.82	5
0.85	0.78	21.8523112228278	76.1191566358716	41.4	5
0.86	0.78	21.6496824231003	77.3216617267697	39.87	5
0.87	0.78	23.3349893419893	77.9102857495338	39.85	5
0.88	0.78	20.3474843669966	Inf	37.61	5
0.89	0.78	24.1391813406026	80.5389616536042	37.45	5
0.9	0.78	24.7371882892412	Inf	34.9	5
0.91	0.78	25.6008286311658	Inf	34.28	5
0.92	0.78	27.6922553480811	Inf	32.42	5
0.93	0.78	27.58193554053	Inf	29.16	5
0.94	0.78	29.5745253464442	Inf	26.61	5
0.95	0.78	34.3069869397494	Inf	23.79	5
0.96	0.78	37.5574979751882	Inf	20.57	5
0.97	0.78	39.7349433637741	Inf	16.76	5
0.98	0.78	47.5739654177449	Inf	11.01	5
0.99	0.78	60.0434464119513	Inf	6.01	5
0.51	0.79	15.7971643157853	54.7513700977687	40.23	5
0.52	0.79	17.4161378783952	56.9893259850678	40.2	5
0.53	0.79	14.9584082581136	59.3709435591311	40.48	5
0.54	0.79	15.9387426734195	56.8698688782934	41.53	5
0.55	0.79	16.6144743464087	58.3906100065056	41.58	5
0.56	0.79	17.1511750404487	57.0332559106584	41.41	5
0.57	0.79	15.6106665950514	61.1028522362871	41.59	5
0.58	0.79	15.0618922716045	59.9536300813506	40.93	5
0.59	0.79	13.7357105006313	58.2951979998927	41.66	5
0.6	0.79	15.9521422620269	61.9787648610986	41.15	5
0.61	0.79	16.1592109956522	61.0125267876117	42.86	5
0.62	0.79	15.8010239149271	62.2368144108693	41.16	5
0.63	0.79	16.5369609880585	63.4043158275475	42.51	5
0.64	0.79	14.7829072218723	63.0562248439349	41.81	5
0.65	0.79	14.3864690010594	61.6811859400267	42.87	5
0.66	0.79	16.3335524448036	63.0194190267355	44.29	5
0.67	0.79	16.4059842388618	64.5045018521317	43.42	5
0.68	0.79	16.2556881428479	64.9699275434828	42.19	5
0.69	0.79	16.3343025443236	63.6589606645167	43.66	5
0.7	0.79	15.4595672501819	66.2388545265104	43.59	5
0.71	0.79	17.9561326178013	66.4073694449765	43.61	5
0.72	0.79	17.8422297704473	67.2427395014894	44.57	5
0.73	0.79	16.3955580912423	65.9412335092301	44.98	5
0.74	0.79	18.2075875585083	67.2371654495234	44.15	5
0.75	0.79	18.5577207985251	66.9736281440598	43.88	5
0.76	0.79	17.6599115936759	70.2026549876087	43.35	5
0.77	0.79	18.286512849166	69.41969371558	44.22	5
0.78	0.79	19.5842017137998	69.8860850210536	44.45	5
0.79	0.79	20.0159169828109	70.7390712120717	43.38	5
0.8	0.79	19.0214015742662	70.9676987718802	43.68	5
0.81	0.79	18.2423270279795	72.3859062817123	43.15	5
0.82	0.79	18.2233063533044	71.4366136693328	43.14	5
0.83	0.79	17.6579826755306	74.5363279125586	42.22	5
0.84	0.79	18.8049168103871	73.6626340845598	41.65	5
0.85	0.79	22.4199026506358	78.1545617277397	40.68	5
0.86	0.79	23.0885024252166	76.6147597182031	39.74	5
0.87	0.79	23.3496870467458	78.1525292804527	39.57	5
0.88	0.79	22.7774710165352	77.9347174922777	38.55	5
0.89	0.79	25.0696277181437	Inf	37.3	5
0.9	0.79	25.7986339266221	Inf	35.03	5
0.91	0.79	26.3763105370705	Inf	33.4	5
0.92	0.79	28.7026051130335	Inf	31.55	5
0.93	0.79	31.5898113973063	Inf	29.27	5
0.94	0.79	30.3037980260584	Inf	27.03	5
0.95	0.79	33.5239638450223	Inf	24.78	5
0.96	0.79	36.5820692345341	Inf	20.44	5
0.97	0.79	38.6134616215358	Inf	17.11	5
0.98	0.79	46.5856235895858	Inf	11.75	5
0.99	0.79	Inf	Inf	6.32	5
0.51	0.8	16.0249966160469	57.7239875366179	39.44	5
0.52	0.8	14.1839075684402	53.862180820731	40.27	5
0.53	0.8	13.8250226484948	55.3190084911757	39.73	5
0.54	0.8	15.4221630956678	57.7959436290036	38.57	5
0.55	0.8	14.2300028214347	57.2579650268738	40.56	5
0.56	0.8	14.9926976791749	57.8527518922185	41.34	5
0.57	0.8	16.405377499809	60.980106385428	39.42	5
0.58	0.8	14.929309122139	58.0298558291722	40.65	5
0.59	0.8	14.9902531643582	56.4341500685011	41.09	5
0.6	0.8	14.9490593132982	60.5609324124575	42.02	5
0.61	0.8	16.1245561813053	55.4804269520794	42.32	5
0.62	0.8	16.8569958758056	61.9316375276931	40.82	5
0.63	0.8	16.7618830542645	60.9108127727449	41.79	5
0.64	0.8	17.2119959843796	62.592242270086	41.92	5
0.65	0.8	16.4787730557053	61.8725637873895	42.47	5
0.66	0.8	17.0529736396938	63.9589119718105	41.58	5
0.67	0.8	17.3285648955299	61.7927716056211	44.65	5
0.68	0.8	16.8516849934118	63.6328430944304	43.22	5
0.69	0.8	17.8843391216507	62.3905511534818	42.66	5
0.7	0.8	16.5779881531823	63.4083249432109	42.91	5
0.71	0.8	16.9519328712339	64.7779090393053	43.61	5
0.72	0.8	15.9041698687301	61.9990320460684	43.52	5
0.73	0.8	17.6261173369008	66.7692426620668	43.47	5
0.74	0.8	17.408198536744	64.7476648694276	43.32	5
0.75	0.8	18.074228906772	68.4289646593264	45.44	5
0.76	0.8	17.8626918059226	67.923369778387	44.23	5
0.77	0.8	18.6356910723145	67.1524442947924	44.09	5
0.78	0.8	18.7968995008046	69.4337059654381	43.87	5
0.79	0.8	18.9072138135876	71.2584132798294	42.95	5
0.8	0.8	16.5675064396233	70.0012330981656	42.28	5
0.81	0.8	18.0246315390155	71.4258489081935	43.77	5
0.82	0.8	19.1196226102918	71.3581702262764	42.96	5
0.83	0.8	18.4966625081523	72.1074991175936	43.03	5
0.84	0.8	19.3672988858116	72.8485587349309	41	5
0.85	0.8	22.104563986836	75.8062542404218	41.1	5
0.86	0.8	23.7164916907242	75.9056142323939	39.66	5
0.87	0.8	22.4366145228856	78.8671724475759	40.28	5
0.88	0.8	25.0263373578687	79.5641533750596	38.35	5
0.89	0.8	24.7767756053277	Inf	37.07	5
0.9	0.8	25.0495736063005	82.0683374762623	36.04	5
0.91	0.8	27.16848813834	Inf	34.63	5
0.92	0.8	28.3557825582808	Inf	32.35	5
0.93	0.8	29.5915603052401	87.2013698718869	30.98	5
0.94	0.8	32.8711189615094	Inf	27.68	5
0.95	0.8	31.9696887825171	Inf	24.6	5
0.96	0.8	32.8022698856876	Inf	21.15	5
0.97	0.8	43.3477545952942	Inf	17.82	5
0.98	0.8	49.6868456480531	Inf	11.9	5
0.99	0.8	59.8880002740732	Inf	6.31	5
0.51	0.81	14.7038947564034	56.9810433776466	38.4	5
0.52	0.81	13.6856447674693	55.4862432195173	38.12	5
0.53	0.81	15.1987860715155	54.511925941567	40.22	5
0.54	0.81	15.6933438841137	56.0702752073668	40.1	5
0.55	0.81	14.4757435908013	58.3169295728343	39.55	5
