trait	Rate1	Rate2	LogL	Lik.Root	First.Evol	Med.Evol	N.evol	N.origins	Origins	Dates.Origins
K03092	-0.000257314088556943	-0.000227918315129654	-375.824997447279	0.998859532395753	938.933978	3764.086701	51	2	2474, 4417	938.933978, 3862.336275
K06113	-5.89424503465675e-05	-0.00201555754074273	-191.354944352757	0.998856449004426	938.933978	3586.170502	93	6	2474, 4401, 4441, 4454, 4469, 4504	938.933978, 2430.955609, 3443.105539, 3036.818164, 2659.638229, 3817.142639
K02429	-0.00014775628085138	-0.000734399544776002	-348.777123596943	0.999376312547894	2164.641128	3706.597516	65	13	2483, 3346, 3354, 3357, 3571, 3608, 3786, 4111, 4119, 4120, 4141, 4379, 4400	2175.24293, 2492.126572, 2606.279362, 2164.641128, 3905.503395, 3380.243157, 3631.289695, 3689.714804, 3525.373877, 3032.214709, 2901.115218, 2901.49944, 2223.35251
K06118	-8.01313401105322e-05	-0.00117990408614554	-183.267399547371	0.999078421677205	938.933978	3609.8257245	70	6	2474, 4422, 4446, 4454, 4473, 4502	938.933978, 3625.696229, 3608.131868, 3036.818164, 2779.358775, 3874.675518
K05716	-1.05263968663869e-05	-4.18509686935723e-06	-23.0873077943645	0.999999968141302	2536.349634	3233.280945	2	2	4457, 4468	3930.212256, 2536.349634
K04844	-9.06078530805795e-05	-0.00556148016685649	-148.540118304073	0.998999999902851	2003.901286	3673.789949	175	4	2478, 4378, 4390, 4400	2003.901286, 2117.495262, 3611.519581, 2223.35251
K11632	-8.37924793533093e-06	-0.00292675642888116	-51.5828429211807	0.998997297175932	938.933978	3546.0137555	132	2	2474, 4400	938.933978, 2223.35251
K11630	-1.17681072866542e-05	-0.00260372235357818	-59.1374174755604	0.998999659713097	1416.658921	3479.6543565	100	2	2475, 4400	1416.658921, 2223.35251
K11631	-1.6502649418245e-05	-0.00284357978841115	-61.9646114508887	0.998998787971543	1416.658921	3553.815513	125	2	2475, 4400	1416.658921, 2223.35251
K11637	-1.8565496069299e-05	-0.00461803292242227	-80.8385562819661	0.998999996080496	1416.658921	3634.178117	169	3	2475, 4398, 4399	1416.658921, 3845.416488, 1903.089273
K11635	-3.82922126207372e-05	-0.00895404407904921	-77.2739004296034	0.998999999999999	1416.658921	3724.7743245	198	3	2475, 4398, 4399	1416.658921, 3845.416488, 1903.089273
K11638	-1.19533825070191e-05	-0.00516014455055507	-81.1815684534986	0.998999998644995	938.933978	3687.981499	165	3	2474, 4401, 4439	938.933978, 2430.955609, 2465.191362
K11639	-4.45967993015476e-06	-4.02861156750458e-05	-18.6324626408003	0.999997042926069	4012.792249	4012.792249	1	1	4025	4012.792249
K07572	-2.3568499193812e-06	-4.63492267529084e-05	-15.6672084671028	0.99038360110405	1903.089273	2691.477896	2	2	3752, 4399	3479.866519, 1903.089273
K07573	-2.34107815222846e-06	-0.000217595232474597	-29.0378135503956	0.959780509093078	1903.089273	2899.1524895	4	3	3344, 3493, 4399	2731.075313, 3232.389078, 1903.089273
K07570	-7.77624201797508e-06	-0.000686498563997388	-75.0290122473589	0.999478995767012	2194.887275	3224.887972	29	18	2495, 2664, 2984, 3063, 3261, 3306, 3344, 3346, 3487, 3491, 3496, 3539, 4126, 4381, 4393, 4433, 4454, 4473	3632.469114, 3280.994727, 3171.131378, 2708.509474, 3462.415612, 2417.739993, 2731.075313, 2492.126572, 3224.887972, 3078.804968, 2437.291264, 2194.887275, 2714.528614, 3604.850173, 3254.388044, 2777.979482, 3036.818164, 2779.358775
K07571	-3.06171318676976e-06	-0.000334355118969582	-87.1214438976046	0.969442560323537	938.933978	2687.0834215	6	2	2474, 4469	938.933978, 2659.638229
K07576	-0.000243888568312528	-0.000834782786651623	-497.934498276109	0.998490970907124	1416.658921	3660.1507395	78	2	2475, 4399	1416.658921, 1903.089273
K07577	-7.45737495037233e-05	-0.00080567250116455	-312.065969226182	0.997407322573861	1903.089273	3617.317535	53	7	2479, 4125, 4176, 4328, 4378, 4396, 4399	2030.180169, 2530.139035, 3548.485154, 3268.844608, 2117.495262, 3766.730888, 1903.089273
K07574	-9.51087639039467e-05	-0.000215166064731199	-245.919655234148	0.999219580681319	2144.091018	3365.750393	28	11	2482, 3494, 3501, 3503, 3539, 4126, 4132, 4143, 4165, 4177, 4400	2144.091018, 3305.816672, 4041.151281, 3177.504344, 2194.887275, 2714.528614, 2675.019033, 3586.882432, 3965.847766, 3831.94082, 2223.35251
K07575	-2.35373081681729e-06	-2.31028733890315e-05	-10.9213499472126	0.995163671204959	1903.089273	1903.089273	1	1	4399	1903.089273
K07578	-2.12869416751201e-05	-0.00169193909675819	-59.8825557087153	0.998764232803006	938.933978	3476.652386	78	2	2474, 4399	938.933978, 1903.089273
K07579	-2.34579221610876e-06	-5.29601665902579e-05	-16.6927998923203	0.988990333125424	1903.089273	1903.089273	1	1	4399	1903.089273
K11189	-9.40259843944735e-05	-0.000382174360767788	-462.852378704539	0.999156667842619	938.933978	3936.049629	22	4	2474, 4423, 4454, 4474	938.933978, 3778.574432, 3036.818164, 3496.135742
K11184	-6.98519478594679e-06	-0.000198642787840543	-41.2139554079647	0.999930153915672	2194.887275	3221.483043	7	4	3274, 3344, 3492, 3539	3544.175487, 2731.075313, 3221.483043, 2194.887275
K11180	-5.03890405641514e-05	-0.000365344217417755	-113.226229746731	0.999773821479588	2194.887275	3351.1737965	26	10	2487, 2985, 2988, 2993, 3251, 3358, 3539, 4401, 4454, 4477	3007.090146, 3903.142369, 3364.998656, 2479.94467, 2699.935956, 2297.730939, 2194.887275, 2430.955609, 3036.818164, 3647.535592
K11181	-5.3221448611451e-05	-0.000459134158159003	-121.782941944809	0.999672370159708	1903.089273	3201.420358	23	15	2547, 2589, 2954, 2981, 2984, 2992, 3314, 3344, 3346, 3353, 3612, 3671, 4084, 4146, 4399	3682.539725, 3695.882438, 3409.19591, 3298.244635, 3171.131378, 2434.517052, 2551.540093, 2731.075313, 2492.126572, 2121.156963, 3479.442194, 2471.440581, 3201.420358, 3845.491922, 1903.089273
K11183	-0.000123148892523981	-0.00213492193836305	-346.373479560728	0.998906117908223	1416.658921	3652.4328015	106	2	2475, 4399	1416.658921, 1903.089273
K10764	-1.41360412840233e-05	-0.000524607032876383	-179.22377367244	0.999588228247144	2003.901286	3365.591729	20	3	2478, 4441, 4496	2003.901286, 3443.105539, 4020.660149
K10763	-7.69846018810107e-06	-0.000202052846113823	-68.9958944589114	0.99992509336708	2430.955609	2937.405165	6	5	2485, 3063, 3489, 4280, 4401	2582.930967, 2708.509474, 3166.300856, 3870.098646, 2430.955609
K01938	-0.000345154509146692	-0.00029476610221066	-448.367076085579	0.99970592269343	2003.901286	3673.573647	70	4	2478, 4378, 4470, 4480	2003.901286, 2117.495262, 3704.885539, 3602.059629
K01939	-0.000661498646470666	-9.43820937538063e-05	-197.185025433771	0.998417070378688	938.933978	3592.17392	58	2	2474, 4399	938.933978, 1903.089273
K01934	-0.00065853128507487	-0.000239091628091706	-455.311243461451	0.998929970962144	1416.658921	3820.94093	89	6	2475, 4398, 4401, 4455, 4473, 4500	1416.658921, 3845.416488, 2430.955609, 3906.564004, 2779.358775, 3567.640977
K01935	-0.000361421084033762	-0.000495154882684021	-530.51680540837	0.998942567660439	938.933978	3759.239379	81	2	2474, 4399	938.933978, 1903.089273
K01937	-0.00143174490653197	-9.74295985364575e-05	-178.366373600726	0.998930327049169	938.933978	3659.1247665	132	2	2474, 4399	938.933978, 1903.089273
K01932	-0.00010293973328878	-0.00398515818187781	-148.868735643412	0.998999991118282	938.933978	3590.6076455	164	2	2474, 4399	938.933978, 1903.089273
K01933	-0.00159470034471806	-0.000152009854231869	-378.56405953908	0.999019340973165	938.933978	3704.296336	137	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K07798	-9.10707342137928e-05	-0.00109925694494829	-389.301099141789	0.997891578347888	938.933978	3694.647723	58	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K07799	-4.55359782145491e-05	-0.00114244674887939	-206.643981750901	0.997822173325012	938.933978	3510.254415	63	2	2474, 4399	938.933978, 1903.089273
K07796	-1.99152034314915e-05	-0.0023295594928486	-83.1819333824422	0.998953342017974	1416.658921	3499.537011	93	3	2475, 4433, 4439	1416.658921, 2777.979482, 2465.191362
K07797	-3.28058420338597e-06	-0.0018965369866397	-16.8670182872619	0.999029075074853	938.933978	3524.447638	90	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K07794	-0.000145165353631646	-0.00189923777527059	-398.60863906528	0.998865166947627	938.933978	3601.8792885	86	5	2474, 4402, 4469, 4502, 4504	938.933978, 3052.889894, 2659.638229, 3874.675518, 3817.142639
K07795	-8.38254595348427e-05	-0.00175755018733513	-353.803146809952	0.998498669943036	938.933978	3491.915489	91	4	2474, 4414, 4433, 4437	938.933978, 3687.981499, 2777.979482, 2346.177378
K07792	-9.3239861597325e-05	-0.00190435683191024	-248.009398334045	0.998991416082798	938.933978	3589.077645	85	2	2474, 4400	938.933978, 2223.35251
K07793	-0.000189413654594725	-0.00163004378641707	-488.540848318016	0.998777015980008	938.933978	3683.643984	91	2	2474, 4399	938.933978, 1903.089273
K07790	-9.87377064956345e-06	-0.0104533673025305	-62.89444894969	0.999	938.933978	3701.6426095	218	4	2474, 4402, 4434, 4437	938.933978, 3052.889894, 3891.622512, 2346.177378
K07791	-9.37668381072383e-05	-0.00178108687805583	-244.942503341314	0.999026826064851	1416.658921	3528.522831	95	2	2475, 4399	1416.658921, 1903.089273
K06379	-4.07828657006019e-06	-0.000439238159688685	-96.9005475763126	0.999687368281246	938.933978	3290.193708	15	4	2474, 4412, 4433, 4480	938.933978, 3309.677093, 2777.979482, 3602.059629
K00968	-0.000506740674572841	-0.0198814276939866	-241.944922460568	0.999	938.933978	3822.052379	270	2	2474, 4399	938.933978, 1903.089273
K06378	-0.000104914136370207	-0.000458888286994674	-252.978889335506	0.99958818388298	2030.180169	3518.623326	41	5	2479, 4126, 4208, 4378, 4484	2030.180169, 2714.528614, 3635.378378, 2117.495262, 3067.229666
K06377	-5.161182561638e-05	-0.00143923963700909	-184.813539342988	0.999030710469062	1809.157363	3547.431514	85	3	2476, 4389, 4400	1809.157363, 2702.50514, 2223.35251
K06376	-2.13005089235465e-06	-1e-50	-9.52365038447372	1	4012.792249	4012.792249	1	1	4025	4012.792249
K06375	-2.68815913086142e-06	-0.000854481599463004	-26.9353629897282	0.999349914691489	1416.658921	3177.504344	33	5	2475, 4416, 4433, 4440, 4469	1416.658921, 3793.99652, 2777.979482, 2807.857168, 2659.638229
K09814	-8.13176819811568e-06	-4.24538274201765e-06	-26.4328721567235	0.999999967328379	3557.900386	3732.6396715	2	2	3955, 4065	3557.900386, 3907.378957
K09813	-4.27571480221079e-06	-4.24427941864428e-06	-19.2945381641557	0.999999967525224	3812.438286	3812.438286	1	1	3957	3812.438286
K06372	-8.53427357009062e-06	-0.00388959031343555	-16.4308901410827	0.999000027978465	938.933978	3635.533853	158	6	2474, 4404, 4417, 4425, 4434, 4437	938.933978, 3720.972169, 3862.336275, 3690.892653, 3891.622512, 2346.177378
K06371	-3.92666395544509e-06	-0.00233173987563244	-41.5090563523285	0.999006404289672	1809.157363	3526.845904	111	2	2476, 4399	1809.157363, 1903.089273
K06370	-1.0614577176313e-05	-0.00203598988088678	-58.6188149147475	0.999019050620321	1809.157363	3482.8905265	90	2	2476, 4399	1809.157363, 1903.089273
K01249	-6.93880235092369e-05	-0.00204837334802227	-138.72810722104	0.998978624979024	938.933978	3528.522831	101	2	2474, 4399	938.933978, 1903.089273
K01246	-0.000314136296071889	-0.000741012132403209	-539.815349540069	0.998954060734004	938.933978	3687.870707	80	2	2474, 4399	938.933978, 1903.089273
K01247	-0.000297522757580042	-0.000863976127801118	-470.104241383731	0.999205240439931	1809.157363	3652.128929	98	2	2476, 4399	1809.157363, 1903.089273
K01243	-0.000447622812693956	-0.000291929721031739	-487.867328483786	0.999729725017959	1903.089273	3700.4952215	92	25	2493, 2516, 2547, 2592, 2599, 2605, 2635, 2661, 2955, 2992, 3301, 3309, 3310, 3345, 3346, 3354, 3370, 3496, 3529, 3539, 4124, 4336, 4349, 4379, 4399	3430.462448, 3650.164704, 3682.539725, 4029.089888, 4056.144468, 3753.857898, 3342.175608, 3202.179591, 4032.631099, 2434.517052, 3072.006284, 3646.922058, 3139.398408, 4067.874101, 2492.126572, 2606.279362, 2823.222222, 2437.291264, 2927.97929, 2194.887275, 2264.827823, 3998.186068, 4061.516628, 2901.49944, 1903.089273
K01241	-3.47777917836332e-05	-0.000951989935250728	-220.143362062918	0.998670662503629	1809.157363	3513.902658	29	3	2476, 4393, 4399	1809.157363, 3254.388044, 1903.089273
K02919	-0.00166219910753681	-0.000569956820053181	-679.817744697847	0.999008618876566	938.933978	3742.2746555	198	2	2474, 4399	938.933978, 1903.089273
K02913	-0.000166623544103116	-0.000150406037421868	-295.007741013288	0.99848935009272	938.933978	3963.20236	22	2	2474, 4433	938.933978, 2777.979482
K02912	-4.74829541222358e-06	-4.65563471084445e-05	-22.463585413469	0.995168628922396	1903.089273	3780.14404	3	2	3390, 4399	3780.14404, 1903.089273
K02911	-0.00033298130110296	-0.000166078213144516	-328.077564013182	0.999069401654578	938.933978	3779.9555025	38	1	2474	938.933978
K02910	-2.34206327144806e-06	-2.67465848577472e-05	-12.0872090764823	0.99437923573649	1903.089273	2477.9895835	2	1	4399	1903.089273
K02917	-2.66301248263619e-06	-0.000807989110404985	-29.0802445213086	0.959059206071178	938.933978	3272.028259	23	2	2474, 4399	938.933978, 1903.089273
K02916	-7.97350264948067e-05	-9.87249661116273e-05	-225.568461861477	0.997783731517582	938.933978	3951.1628195	14	1	2474	938.933978
