trait	subtree	node	distance	cluster_size
3694	1357	5296	350.4196516	122
3694	1451	5390	35.00732	3
3694	2303	6242	1.021377	2
3694	3579	7518	863.6874928	33
3695	349	4288	69.133325	3
3695	356	4295	37.820545	2
3695	529	4468	185.940353	3
3695	537	4476	271.405435	2
3695	608	4547	109.8805998	3
3695	615	4554	149.485057	15
3695	707	4646	34.464415	2
3695	736	4675	20.677919	3
3695	762	4701	138.147795	3
3695	777	4716	55.746941	2
3695	782	4721	1.718649	2
3695	874	4813	657.3099546	140
3695	1018	4957	71.477189	2
3695	1034	4973	1.282272	2
3695	1090	5029	61.005624	4
3695	1095	5034	73.5436746	3
3695	1103	5042	69.9394284	6
3695	1109	5048	85.382893	2
3695	1118	5057	49.221193	3
3695	1121	5060	100.552412	4
3695	1127	5066	80.9258294	3
3695	1132	5071	132.118373	9
3695	1156	5095	122.406233	3
3695	1160	5099	58.0220866	3
3695	1163	5102	1.31781	2
3695	1168	5107	53.4046886	5
3695	1173	5112	71.829674	2
3695	1179	5118	55.715427	2
3695	1180	5119	162.6823388	9
3695	1194	5133	2.236912	2
3695	1205	5144	29.993521	2
3695	1210	5149	34.466394	2
3695	1213	5152	27.216109	2
3695	1222	5161	1.642013	3
3695	1227	5166	1.964329	2
3695	1229	5168	1.96497	3
3695	1235	5174	18.810731	2
3695	1237	5176	36.605379	3
3695	1372	5311	169.6443232	70
3695	1447	5386	1.71011	3
3695	1451	5390	35.00732	3
3695	2303	6242	1.021377	2
3695	3598	7537	81.698543	2
3695	3604	7543	136.30653	4
3695	3608	7547	71.5073	3
3696	349	4288	69.133325	3
3696	608	4547	109.8805998	3
3696	621	4560	5.354313	2
3696	625	4564	29.201728	3
3696	652	4591	1.77175	2
3696	684	4623	2.463133	2
3696	691	4630	33.7953048	4
3696	697	4636	1.060999	2
3696	707	4646	34.464415	2
3696	736	4675	20.677919	3
3696	738	4677	25.451085	2
3696	762	4701	138.147795	3
3696	776	4715	270.3989718	8
3696	950	4889	11.962593	3
3696	956	4895	120.5061388	11
3696	974	4913	303.867133	4
3696	1010	4949	36.573627	2
3696	1018	4957	71.477189	2
3696	1034	4973	1.282272	2
3696	1090	5029	61.005624	4
3696	1095	5034	73.5436742	3
3696	1102	5041	90.2616612	8
3696	1109	5048	85.382893	2
3696	1118	5057	49.221193	3
3696	1121	5060	100.552412	4
3696	1127	5066	80.9258298	3
3696	1132	5071	132.118373	9
3696	1155	5094	156.5380316	10
3696	1164	5103	201.1399706	26
3696	1194	5133	2.236912	2
3696	1205	5144	29.993521	2
3696	1210	5149	34.466394	2
3696	1213	5152	27.216109	2
3696	1222	5161	1.642013	3
3696	1226	5165	44.011608	8
3696	1235	5174	18.810731	2
3696	1237	5176	36.605379	3
3696	1344	5283	63.876299	3
3696	1357	5296	350.4196518	122
3696	1451	5390	35.00732	3
3696	2303	6242	1.021377	2
3696	2353	6292	104.174054	3
3696	2356	6295	38.255126	3
3696	2359	6298	50.021968	2
3696	2404	6343	65.726825	2
3696	3598	7537	81.698543	2
3696	3604	7543	136.30653	4
3696	3608	7547	71.5073	3
3697	127	4066	37.998473	19
3697	152	4091	1.370753	4
3697	169	4108	2.053484	2
3697	175	4114	7.00795	4
3697	186	4125	6.514437	4
3697	197	4136	1.209589	2
3697	211	4150	2.825154	2
3697	243	4182	2.636565	3
3697	271	4210	9.5804584	5
3697	279	4218	22.153289	4
3697	285	4224	11.5838832	5
3697	290	4229	1.681953	2
3697	346	4285	246.55618	14
3697	479	4418	69.991058	2
3697	524	4463	545.1409978	8
3697	537	4476	271.405435	2
3697	541	4480	222.8867544	7
3697	552	4491	104.8707898	15
3697	606	4545	208.6570618	6
3697	615	4554	149.4850566	15
3697	652	4591	1.77175	2
3697	702	4641	116.2741636	7
3697	734	4673	60.2550274	5
3697	747	4686	87.46835	5
3697	752	4691	141.8149382	11
3697	762	4701	138.147795	3
3697	773	4712	22.210117	2
3697	776	4715	270.3989716	8
3697	865	4804	320.135295	10
3697	874	4813	657.309954	140
3697	977	4916	881.5932872	658
3697	2303	6242	1.021377	2
3697	3598	7537	81.698543	2
3697	3604	7543	136.30653	4
3697	3608	7547	71.5073	3
3698	347	4286	157.9479798	5
3698	356	4295	37.820545	2
3698	524	4463	545.1409978	8
3698	537	4476	271.405435	2
3698	543	4482	158.6478642	3
3698	555	4494	39.3033836	5
3698	606	4545	208.6570618	6
3698	615	4554	149.4850566	15
3698	702	4641	116.2741638	7
3698	734	4673	60.2550272	5
3698	749	4688	60.1211072	3
3698	752	4691	141.8149386	11
3698	762	4701	138.147795	3
3698	773	4712	22.210117	2
3698	777	4716	55.746941	2
3698	782	4721	1.718649	2
3698	874	4813	657.309954	140
3698	1004	4943	62.116023	2
3698	1017	4956	93.521915	3
3698	1025	4964	76.970873	2
3698	1029	4968	1.199371	2
3698	1032	4971	164.8016506	4
3698	1061	5000	109.739722	2
3698	1090	5029	61.005624	4
3698	1094	5033	100.2117474	16
3698	1109	5048	85.382893	2
3698	1118	5057	49.221193	3
3698	1121	5060	100.552412	4
3698	1127	5066	80.9258298	3
3698	1132	5071	132.118373	9
3698	1156	5095	122.406233	3
3698	1160	5099	58.0220866	3
3698	1163	5102	1.31781	2
3698	1166	5105	146.9581436	13
3698	1179	5118	55.715427	2
3698	1180	5119	162.6823386	9
3698	1194	5133	2.236912	2
3698	1205	5144	29.993521	2
3698	1210	5149	34.466394	2
3698	1212	5151	48.031593	3
3698	1222	5161	1.642013	3
3698	1227	5166	1.964329	2
3698	1229	5168	1.96497	3
3698	1235	5174	18.810731	2
3698	1236	5175	105.815739	4
3698	1252	5191	16.320091	5
3698	1341	5280	217.5317004	6
3698	1357	5296	350.4196518	122
3698	1451	5390	35.00732	3
3698	2303	6242	1.021377	2
3698	3598	7537	81.698543	2
3698	3604	7543	136.30653	4
3698	3608	7547	71.5073	3
3699	131	4070	10.737565	3
3699	137	4076	1.503833	4
3699	139	4078	4.541771	3
3699	146	4085	9.3644838	8
3699	152	4091	1.370753	4
3699	165	4104	5.711027	2
3699	171	4110	19.546477	22
3699	196	4135	6.086091	3
3699	212	4151	1.58545	3
3699	220	4159	26.37139	2
3699	221	4160	25.890927	2
3699	233	4172	2.774148	2
3699	243	4182	2.636565	3
3699	282	4221	1.932223	3
3699	286	4225	1.603319	2
3699	289	4228	1.464513	4
3699	290	4229	1.681953	2
3699	418	4357	28.803019	2
3699	439	4378	2.400821	2
3699	450	4389	2.780952	2
3699	469	4408	22.1041626	2
3699	514	4453	12.012427	2
3699	519	4458	38.826256	3
3699	521	4460	65.563859	4
3699	564	4503	1.789935	3
3699	651	4590	121.060553	14
3699	667	4606	69.910524	17
3699	687	4626	85.8434288	12
3699	738	4677	25.451085	2
3699	742	4681	16.7422276	4
3699	948	4887	45.119388	3
3699	1255	5194	0.811214	2
3699	1258	5197	1.778445	3
3699	1264	5203	2.026499	3
3699	1266	5205	7.6995558	4
3699	1308	5247	1.788996	3
3699	1314	5253	67.48626	2
3699	1341	5280	217.5317006	6
3699	1385	5324	1.418059	9
3699	1401	5340	1.400425	2
3699	1418	5357	176.9953834	24
3699	1444	5383	31.925613	3
3699	1471	5410	66.688961	2
3699	1475	5414	11.564137	2
3699	1482	5421	74.002563	21
3699	1519	5458	48.3682486	31
3699	1551	5490	3.600512	2
3699	1552	5491	51.746596	2
3699	1814	5753	199.268634	3
3699	1837	5776	28.1755652	6
3699	1964	5903	32.539378	3
3699	1974	5913	15.818827	2
3699	2008	5947	25.484828	2
3699	2014	5953	188.523027	2
3699	2902	6841	10.415348	2
3699	3105	7044	35.970974	2
3699	3110	7049	19.0471446	3
3699	3116	7055	40.884373	2
3699	3168	7107	0.624012	2
3699	3222	7161	5.558526	2
3699	3235	7174	1.159831	3
3699	3256	7195	50.875517	2
3699	3259	7198	3.115104	2
3699	3288	7227	24.294588	5
3699	3293	7232	19.3078446	10
3699	3381	7320	22.208313	2
3699	3385	7324	1.964501	3
3699	3407	7346	4.743101	2
3699	3423	7362	43.475986	2
3699	3424	7363	105.454894	6
3699	3430	7369	3.64061	2
3699	3435	7374	19.854151	4
3699	3438	7377	72.105126	12
3699	3452	7391	15.744107	2
3699	3458	7397	84.099505	4
3699	3461	7400	127.7928252	9
3699	3490	7429	2.195839	2
3699	3495	7434	31.840961	2
3699	3503	7442	3.653604	3
3699	3507	7446	174.8553426	13
3699	3520	7459	85.505404	4
3700	525	4464	415.9880564	7
3700	867	4806	112.813761	3
3700	874	4813	657.3099548	140
3701	394	4333	0.928492	2
3701	477	4416	18.812504	2
3701	529	4468	185.940353	3
3701	874	4813	657.3099542	140
3701	1025	4964	76.970873	2
3701	1061	5000	109.739722	2
3701	1343	5282	11.490562	2
3702	1959	5898	6.440419	3
3702	1974	5913	15.818827	2
3702	1986	5925	28.297508	2
3702	2013	5952	67.033581	2
3702	2018	5957	43.092325	2
3702	2019	5958	43.685618	2
3702	2023	5962	140.610637	2
3702	2043	5982	9.999747	2
3702	2147	6086	174.789324	4
3702	2157	6096	249.481333	12
3702	2189	6128	112.131404	2
3702	2192	6131	17.00813	3
3702	2226	6165	1.140116	2
3702	3138	7077	53.883275	3
3702	3195	7134	31.3533578	3
3702	3209	7148	26.82866	4
3703	1959	5898	6.440419	3
3703	1974	5913	15.818827	2
3703	1986	5925	28.297508	2
3703	2013	5952	67.033581	2
3703	2018	5957	43.092325	2
3703	2019	5958	43.685618	2
3703	2023	5962	140.610637	2
3703	2043	5982	9.999747	2
3703	2147	6086	174.789324	4
3703	2157	6096	249.4813328	12
3703	2192	6131	17.00813	3
3703	2226	6165	1.140116	2
3703	3138	7077	53.883275	3
3703	3195	7134	31.3533574	3
3703	3209	7148	26.82866	4
3704	1551	5490	3.600512	2
3704	1959	5898	6.440419	3
3704	1974	5913	15.818827	2
3704	1986	5925	28.297508	2
3704	2011	5950	237.398417	4
3704	2018	5957	43.092325	2
3704	2019	5958	43.685618	2
3704	2023	5962	140.610637	2
3704	2043	5982	9.999747	2
3704	2147	6086	174.789324	4
3704	2157	6096	249.4813324	12
3704	2192	6131	17.00813	3
3704	2226	6165	1.140116	2
3704	2932	6871	93.4595552	3
3704	3138	7077	53.883275	3
3704	3195	7134	31.3533576	3
3704	3209	7148	26.82866	4
3705	1175	5114	2.905614	2
3705	1447	5386	1.71011	3
3705	1478	5417	10.3260856	3
3705	1487	5426	1.620691	5
3705	1539	5478	3.2918594	4
3705	1542	5481	14.185636	24
3705	1551	5490	3.600512	2
3705	2852	6791	14.776099	2
3705	3560	7499	84.953281	2
3706	1175	5114	2.905614	2
3706	1447	5386	1.71011	3
3706	1478	5417	10.326086	3
3706	1487	5426	1.620691	5
3706	1539	5478	3.2918596	4
3706	1542	5481	14.185636	24
3706	1551	5490	3.600512	2
3706	2852	6791	14.776099	2
3706	3560	7499	84.953281	2
3707	1175	5114	2.905614	2
3707	1447	5386	1.71011	3
3707	1478	5417	10.3260852	3
3707	1487	5426	1.620691	5
3707	1539	5478	3.2918596	4
3707	1542	5481	14.1856364	24
3707	1551	5490	3.600512	2
3707	2852	6791	14.776099	2
3707	3560	7499	84.953281	2
3708	1175	5114	2.905614	2
3708	1447	5386	1.71011	3
3708	1478	5417	10.3260858	3
3708	1487	5426	1.620691	5
3708	1539	5478	3.2918596	4
3708	1542	5481	14.1856362	24
3708	1551	5490	3.600512	2
3708	2852	6791	14.776099	2
3708	3560	7499	84.953281	2
3709	1027	4966	10.30222	2
3709	1128	5067	52.942171	2
3709	1151	5090	27.354736	2
3709	1154	5093	15.901101	2
3709	1246	5185	3.303576	2
3709	1254	5193	9.803788	3
3709	1353	5292	56.004388	2
3709	1414	5353	19.834222	3
3709	1447	5386	1.71011	3
3709	1470	5409	121.406201	3
3709	1478	5417	10.3260856	3
3709	1482	5421	74.0025636	21
3709	1517	5456	98.736557	57
3709	2014	5953	188.523027	2
3709	2043	5982	9.999747	2
3709	2162	6101	2.554738	2
3709	2856	6795	235.00807	3
3709	3069	7008	29.461373	3
3709	3241	7180	8.026962	2
3709	3267	7206	63.854623	3
3709	3304	7243	1.658392	3
3709	3385	7324	1.964501	3
3709	3396	7335	4.227784	2
3709	3413	7352	0.913486	2
3710	1027	4966	10.30222	2
3710	1128	5067	52.942171	2
3710	1151	5090	27.354736	2
3710	1154	5093	15.901101	2
3710	1246	5185	3.303576	2
3710	1254	5193	9.803788	3
3710	1353	5292	56.004388	2
3710	1414	5353	19.834222	3
3710	1447	5386	1.71011	3
3710	1470	5409	121.406201	3
3710	1478	5417	10.3260852	3
3710	1482	5421	74.0025632	21
3710	1517	5456	98.7365566	57
3710	2014	5953	188.523027	2
3710	2043	5982	9.999747	2
3710	2162	6101	2.554738	2
3710	2856	6795	235.00807	3
3710	3069	7008	29.4613728	3
3710	3229	7168	64.7652466	15
3710	3257	7196	59.9476038	4
3710	3267	7206	63.854623	3
3710	3273	7212	1.997225	3
3710	3304	7243	1.658392	3
3710	3385	7324	1.964501	3
3710	3396	7335	4.227784	2
3710	3413	7352	0.913486	2
3711	1027	4966	10.30222	2
3711	1123	5062	84.847623	2
3711	1128	5067	52.942171	2
3711	1151	5090	27.354736	2
3711	1154	5093	15.901101	2
3711	1246	5185	3.303576	2
3711	1254	5193	9.803788	3
3711	1353	5292	56.004388	2
3711	1414	5353	19.834222	3
3711	1441	5380	307.511391	9
3711	1469	5408	172.8167748	122
3711	2014	5953	188.523027	2
3711	2030	5969	3.221668	2
3711	2043	5982	9.999747	2
3711	2161	6100	65.974744	8
3711	2856	6795	235.00807	3
3711	3069	7008	29.4613728	3
3711	3168	7107	0.624012	2
3711	3241	7180	8.026962	2
3711	3267	7206	63.854623	3
3711	3304	7243	1.658392	3
3711	3315	7254	25.305074	2
3711	3360	7299	0.664982	3
3711	3385	7324	1.964501	3
3711	3396	7335	4.227784	2
3711	3413	7352	0.913486	2
3712	641	4580	22.349289	2
3712	642	4581	7.2398944	3
3712	775	4714	98.512811	2
3712	783	4722	366.5097392	15
3712	1655	5594	64.927262	2
3712	2037	5976	35.373483	5
3712	2043	5982	9.999747	2
3712	2217	6156	401.634069	12
3712	2227	6166	587.4367728	62
3712	3489	7428	57.821447	3
3712	3580	7519	418.2112888	14
3712	3610	7549	115.739323	2
3713	641	4580	22.349289	2
3713	642	4581	7.2398944	3
3713	775	4714	98.512811	2
3713	783	4722	366.509739	15
3713	1447	5386	1.71011	3
3713	1655	5594	64.927262	2
3713	2037	5976	35.373483	5
3713	2043	5982	9.999747	2
3713	2162	6101	2.554738	2
3713	2227	6166	587.4367728	62
3713	3489	7428	57.821447	3
3713	3580	7519	418.211289	14
3713	3610	7549	115.739323	2
3714	641	4580	22.349289	2
3714	642	4581	7.2398944	3
3714	775	4714	98.512811	2
3714	783	4722	366.5097392	15
3714	1522	5461	2.718981	2
3714	1655	5594	64.927262	2
3714	2025	5964	138.9924908	19
3714	2043	5982	9.999747	2
3714	2227	6166	587.436773	62
3714	3489	7428	57.821447	3
3714	3580	7519	418.2112888	14
3714	3610	7549	115.739323	2
3715	1660	5599	367.2390344	5
3716	1660	5599	367.2390344	5
3717	1660	5599	367.2390342	5
3718	17	3956	24.938954	3
3718	22	3961	220.4286268	5
3718	27	3966	318.6982132	4
3718	33	3972	55.047271	2
3718	40	3979	21.061133	2
3718	41	3980	49.301614	3
3718	43	3982	238.641914	3
3718	46	3985	169.563367	2
3718	114	4053	95.2776316	155
3718	266	4205	50.2578374	3
3718	271	4210	9.580458	5
3718	282	4221	1.932223	3
3718	285	4224	11.5838832	5
3718	289	4228	1.464513	4
3718	310	4249	19.277671	2
3718	316	4255	139.665769	2
3718	337	4276	0.977505	2
3718	338	4277	59.022583	2
3718	352	4291	126.1082468	3
3718	391	4330	219.5872746	5
3718	470	4409	208.1225936	12
3718	482	4421	73.073018	3
3718	524	4463	545.140998	8
3718	611	4550	322.9915814	170
3718	783	4722	366.5097396	15
3718	977	4916	881.5932864	658
3718	1806	5745	159.9865998	3
3718	1958	5897	1.072399	2
3718	1996	5935	166.066654	4
3718	2006	5945	55.79092	2
3718	2217	6156	401.634069	12
3718	2852	6791	14.776099	2
3718	2954	6893	52.128327	2
3718	2965	6904	156.1163552	7
3718	3069	7008	29.461373	3
3718	3072	7011	58.1615372	95
3718	3095	7034	87.902149	2
3718	3129	7068	54.989136	6
3718	3201	7140	1.719368	2
3718	3204	7143	107.204127	9
3718	3222	7161	5.558526	2
3718	3276	7215	23.332008	2
3718	3370	7309	53.880769	4
3718	3505	7444	55.559329	2
3718	3551	7490	164.94146	2
3718	3558	7497	300.696759	4
3718	3561	7500	631.309624	3
3718	3588	7527	1.317407	2
3718	3590	7529	133.1059252	3
3718	3592	7531	321.218552	2
3718	3593	7532	538.9349308	19
3719	17	3956	24.938954	3
3719	22	3961	220.4286266	5
3719	29	3968	240.64626	2
3719	33	3972	55.047271	2
3719	40	3979	21.061133	2
3719	41	3980	49.301614	3
3719	46	3985	169.563367	2
3719	114	4053	95.2776312	155
3719	266	4205	50.257837	3
3719	271	4210	9.5804582	5
3719	282	4221	1.932223	3
3719	285	4224	11.5838836	5
3719	289	4228	1.464513	4
3719	310	4249	19.277671	2
3719	337	4276	0.977505	2
3719	338	4277	59.022583	2
3719	352	4291	126.1082466	3
3719	479	4418	69.991058	2
3719	529	4468	185.940353	3
3719	633	4572	77.7743796	12
3719	646	4585	79.325542	3
3719	648	4587	289.2403184	120
3719	774	4713	231.813116	3
3719	785	4724	168.4976994	7
3719	977	4916	881.5932866	658
3719	1806	5745	159.9865994	3
3719	1958	5897	1.072399	2
3719	1996	5935	166.066654	4
3719	2006	5945	55.79092	2
3719	2217	6156	401.634069	12
3719	2852	6791	14.776099	2
3719	2954	6893	52.128327	2
3719	2969	6908	2.80055	2
3719	3072	7011	58.1615374	95
3719	3095	7034	87.902149	2
3719	3129	7068	54.989136	6
3719	3201	7140	1.719368	2
3719	3204	7143	107.2041272	9
3719	3222	7161	5.558526	2
3719	3276	7215	23.332008	2
3719	3505	7444	55.559329	2
3719	3551	7490	164.94146	2
3719	3558	7497	300.696759	4
3719	3561	7500	631.309624	3
3719	3588	7527	1.317407	2
3719	3590	7529	133.1059254	3
3719	3592	7531	321.218552	2
3719	3593	7532	538.9349308	19
3720	17	3956	24.938954	3
3720	22	3961	220.4286264	5
3720	29	3968	240.64626	2
3720	33	3972	55.047271	2
3720	40	3979	21.061133	2
3720	41	3980	49.301614	3
3720	46	3985	169.563367	2
3720	114	4053	95.2776318	155
3720	266	4205	50.2578376	3
3720	271	4210	9.5804586	5
3720	282	4221	1.932223	3
3720	285	4224	11.5838834	5
3720	289	4228	1.464513	4
3720	310	4249	19.277671	2
3720	337	4276	0.977505	2
3720	338	4277	59.022583	2
3720	352	4291	126.1082466	3
3720	479	4418	69.991058	2
3720	529	4468	185.940353	3
3720	633	4572	77.7743798	12
3720	646	4585	79.325542	3
3720	648	4587	289.2403184	120
3720	774	4713	231.813116	3
3720	785	4724	168.4976996	7
3720	977	4916	881.5932866	658
3720	1806	5745	159.9865998	3
3720	1958	5897	1.072399	2
3720	1996	5935	166.066654	4
3720	2006	5945	55.79092	2
3720	2217	6156	401.634069	12
3720	2852	6791	14.776099	2
3720	2954	6893	52.128327	2
3720	2969	6908	2.80055	2
3720	3072	7011	58.1615374	95
3720	3095	7034	87.902149	2
3720	3129	7068	54.989136	6
3720	3201	7140	1.719368	2
3720	3204	7143	107.204127	9
3720	3222	7161	5.558526	2
3720	3276	7215	23.332008	2
3720	3505	7444	55.559329	2
3720	3551	7490	164.94146	2
3720	3560	7499	84.953281	2
3720	3561	7500	631.309624	3
3720	3588	7527	1.317407	2
3720	3590	7529	133.1059252	3
3720	3592	7531	321.218552	2
3720	3593	7532	538.9349308	19
3721	316	4255	139.665769	2
3721	1123	5062	84.847623	2
3721	1153	5092	50.116809	2
3721	1184	5123	112.584181	5
3721	1353	5292	56.004388	2
3721	1492	5431	1.077553	5
3721	1497	5436	20.9809244	3
3721	1637	5576	1132.2577374	694
3721	2841	6780	1164.025626	26
3721	2925	6864	50.244133	4
3721	2929	6868	417.0431312	30
3721	2966	6905	140.012039	5
3721	2982	6921	93.40182	3
3721	2991	6930	78.7004052	4
3721	3029	6968	57.6099946	45
3721	3093	7032	72.445494	2
3721	3094	7033	72.559023	2
3721	3095	7034	87.902149	2
3721	3096	7035	339.8877196	46
3721	3185	7124	232.5481186	69
3721	3265	7204	72.0257718	13
3721	3295	7234	1.442509	4
3721	3300	7239	1.491719	4
3721	3338	7277	95.178197	7
3721	3344	7283	106.1251578	91
3721	3523	7462	118.4087556	10
3721	3592	7531	321.218552	2
3721	3611	7550	182.2384532	13
3722	1100	5039	36.501425	2
3722	1123	5062	84.847623	2
3722	1153	5092	50.116809	2
3722	1186	5125	56.15748	3
3722	1353	5292	56.004388	2
3722	1492	5431	1.077553	5
3722	1497	5436	20.9809242	3
3722	1637	5576	1132.2577374	694
3722	2841	6780	1164.0256262	26
3722	2925	6864	50.244133	4
3722	2929	6868	417.0431314	30
3722	2966	6905	140.012039	5
3722	2982	6921	93.40182	3
3722	2991	6930	78.700405	4
3722	3029	6968	57.6099948	45
3722	3093	7032	72.445494	2
3722	3094	7033	72.559023	2
3722	3095	7034	87.902149	2
3722	3117	7056	215.328777	23
3722	3138	7077	53.883275	3
3722	3185	7124	232.5481186	69
3722	3265	7204	72.0257718	13
3722	3295	7234	1.442509	4
3722	3300	7239	1.491719	4
3722	3338	7277	95.178197	7
3722	3344	7283	106.1251588	91
3722	3523	7462	118.4087558	10
3722	3611	7550	182.2384534	13
3723	1123	5062	84.847623	2
3723	1153	5092	50.116809	2
3723	1186	5125	56.15748	3
3723	1353	5292	56.004388	2
3723	1492	5431	1.077553	5
3723	1497	5436	20.9809248	3
3723	1637	5576	1132.2577384	694
3723	2841	6780	1164.0256266	26
3723	2924	6863	483.1580042	99
3723	3029	6968	57.609995	45
3723	3093	7032	72.445494	2
3723	3094	7033	72.559023	2
3723	3095	7034	87.902149	2
3723	3133	7072	90.418839	2
3723	3138	7077	53.883275	3
3723	3185	7124	232.5481182	69
3723	3265	7204	72.0257718	13
3723	3295	7234	1.442509	4
3723	3300	7239	1.491719	4
3723	3338	7277	95.178197	7
3723	3344	7283	106.1251584	91
3723	3523	7462	118.408756	10
3723	3611	7550	182.2384532	13
3724	127	4066	37.998473	19
3724	147	4086	4.4441696	7
3724	159	4098	33.1584758	59
3724	216	4155	21.973981	2
3724	220	4159	26.37139	2
3724	221	4160	25.890927	2
3724	229	4168	2.811618	2
3724	243	4182	2.636565	3
3724	255	4194	42.528617	2
3724	271	4210	9.5804582	5
3724	283	4222	2.341478	2
3724	295	4234	76.083931	2
3724	300	4239	24.932543	6
3724	308	4247	55.77974	4
3724	316	4255	139.665769	2
3724	322	4261	148.949949	19
3724	352	4291	126.1082468	3
3724	483	4422	42.587884	2
3724	490	4429	21.012537	2
3724	529	4468	185.940353	3
3724	616	4555	1.930604	3
3724	622	4561	58.1168486	7
3724	641	4580	22.349289	2
3724	642	4581	7.239894	3
3724	684	4623	2.463133	2
3724	709	4648	20.478838	3
3724	737	4676	3.692858	2
3724	738	4677	25.451085	2
3724	741	4680	48.7389572	7
3724	754	4693	28.585151	4
3724	760	4699	69.805616	3
3724	774	4713	231.813116	3
3724	973	4912	34.938124	2
3724	998	4937	361.578642	3
3724	1006	4945	200.602851	3
3724	1010	4949	36.573627	2
3724	1016	4955	122.2956192	4
3724	1029	4968	1.199371	2
3724	1038	4977	431.7797422	5
3724	1068	5007	162.353945	2
3724	1073	5012	137.865145	3
3724	1084	5023	2.050482	2
3724	1089	5028	92.826279	6
3724	1099	5038	63.3291924	3
3724	1103	5042	69.9394284	6
3724	1109	5048	85.382893	2
3724	1122	5061	1.901146	2
3724	1126	5065	50.599963	2
3724	1127	5066	80.9258296	3
3724	1133	5072	75.606315	7
3724	1148	5087	66.1703776	5
3724	1153	5092	50.116809	2
3724	1155	5094	156.538032	10
3724	1171	5110	107.0372158	7
3724	1183	5122	154.565886	6
3724	1188	5127	146.4094512	5
3724	1206	5145	38.859206	2
3724	1210	5149	34.466394	2
3724	1214	5153	63.121988	4
3724	1220	5159	15.490749	2
3724	1222	5161	1.642013	3
3724	1225	5164	30.558574	2
3724	1226	5165	44.0116082	8
3724	1234	5173	65.643287	3
3724	1244	5183	1.453923	3
3724	1246	5185	3.303576	2
3724	1250	5189	48.982931	11
3724	1261	5200	35.8823404	11
3724	1273	5212	53.5650996	3
3724	1340	5279	25.198971	2
3724	1342	5281	55.548968	3
3724	1372	5311	169.6443228	70
3724	1419	5358	123.503863	4
3724	1450	5389	208.997766	12
3724	1463	5402	205.0916102	128
3724	1559	5498	368.9256144	4
3724	1573	5512	6.375114	2
3724	1633	5572	1.575353	2
3725	127	4066	37.998473	19
3725	147	4086	4.4441694	7
3725	159	4098	33.1584754	59
3725	216	4155	21.973981	2
3725	220	4159	26.37139	2
3725	221	4160	25.890927	2
3725	229	4168	2.811618	2
3725	243	4182	2.636565	3
3725	255	4194	42.528617	2
3725	271	4210	9.580458	5
3725	295	4234	76.083931	2
3725	300	4239	24.932543	6
3725	310	4249	19.277671	2
3725	322	4261	148.949949	19
3725	352	4291	126.1082466	3
3725	529	4468	185.940353	3
3725	616	4555	1.930604	3
3725	622	4561	58.1168484	7
3725	641	4580	22.349289	2
3725	642	4581	7.2398944	3
3725	709	4648	20.478838	3
3725	737	4676	3.692858	2
3725	738	4677	25.451085	2
3725	743	4682	2.908641	2
3725	745	4684	33.994261	3
3725	754	4693	28.585151	4
3725	760	4699	69.805616	3
3725	775	4714	98.512811	2
3725	998	4937	361.578642	3
3725	1006	4945	200.602851	3
3725	1010	4949	36.573627	2
3725	1016	4955	122.2956192	4
3725	1029	4968	1.199371	2
3725	1038	4977	431.7797422	5
3725	1068	5007	162.353945	2
3725	1073	5012	137.8651456	3
3725	1084	5023	2.050482	2
3725	1089	5028	92.826279	6
3725	1103	5042	69.9394282	6
3725	1109	5048	85.382893	2
3725	1122	5061	1.901146	2
3725	1124	5063	113.4701426	6
3725	1132	5071	132.118373	9
3725	1146	5085	33.434757	2
3725	1148	5087	66.1703778	5
3725	1153	5092	50.116809	2
3725	1155	5094	156.5380318	10
3725	1167	5106	134.8412538	12
3725	1183	5122	154.565886	6
3725	1188	5127	146.4094512	5
3725	1206	5145	38.859206	2
3725	1210	5149	34.466394	2
3725	1214	5153	63.121988	4
3725	1220	5159	15.490749	2
3725	1222	5161	1.642013	3
3725	1225	5164	30.558574	2
3725	1226	5165	44.011608	8
3725	1234	5173	65.643287	3
3725	1244	5183	1.453923	3
3725	1246	5185	3.303576	2
3725	1250	5189	48.9829306	11
3725	1261	5200	35.8823406	11
3725	1273	5212	53.565099	3
3725	1340	5279	25.198971	2
3725	1342	5281	55.548968	3
3725	1372	5311	169.6443228	70
3725	1419	5358	123.503863	4
3725	1450	5389	208.9977662	12
3725	1463	5402	205.0916106	128
3725	1559	5498	368.925615	4
3725	1573	5512	6.375114	2
3725	1633	5572	1.575353	2
3726	127	4066	37.9984736	19
3726	147	4086	4.4441698	7
3726	159	4098	33.1584752	59
3726	216	4155	21.973981	2
3726	220	4159	26.37139	2
3726	221	4160	25.890927	2
3726	229	4168	2.811618	2
3726	243	4182	2.636565	3
3726	255	4194	42.528617	2
3726	271	4210	9.5804582	5
3726	295	4234	76.083931	2
3726	300	4239	24.932543	6
3726	310	4249	19.277671	2
3726	322	4261	148.9499494	19
3726	352	4291	126.108247	3
3726	529	4468	185.940353	3
3726	616	4555	1.930604	3
3726	622	4561	58.1168484	7
3726	641	4580	22.349289	2
3726	642	4581	7.2398942	3
3726	709	4648	20.478838	3
3726	737	4676	3.692858	2
3726	738	4677	25.451085	2
3726	743	4682	2.908641	2
3726	745	4684	33.994261	3
