trait	subtree	node	distance	cluster_size
3777	144	2557	4.6225	7
3777	148	2560	10.4837180952381	21
3777	155	2565	3.685583	5
3777	160	2568	5.5700304	5
3777	394	2660	401.001932409091	22
3777	416	2682	269.848917	3
3777	427	2693	73.3374652941176	17
3777	447	220	11.232487	6
3777	473	2703	602.858417125	8
3777	654	354	166.48658	2
3777	656	355	267.6776	5
3777	672	2781	189.762626846154	13
3777	683	370	34.2113270588235	34
3777	739	399	448.725468	3
3777	778	2826	145.633241	2
3777	871	2865	5.706613	2
3777	1319	3072	19.2610674166667	12
3777	1402	762	16.5468379473684	19
3777	1411	770	68.96328575	24
3777	1482	804	551.461874071428	224
3778	1122	616	963.597758	32
3778	1200	658	1289.37539320833	24
3778	1244	677	7.826847	2
3778	1253	681	16.84355625	8
3778	1304	3063	6.562727	2
3778	1306	3064	1142.80045327273	484
3778	1618	882	105.9541115	8
3778	1629	3211	333.635610222222	9
3778	1637	3215	435.507129333333	3
3778	1639	3216	381.481653	2
3778	1641	897	666.151137	2
3778	1643	898	16.939547	2
3778	1648	901	1038.981748	4
3778	1906	3342	1953.70119483333	12
3778	1923	1046	16.841132	2
3778	1926	3351	225.77997	2
3779	1073	587	9.468885	3
3779	1088	597	54.7003285	4
3779	1093	2965	5.827729	2
3779	1103	606	339.107323	21
3779	1125	617	216.942747	2
3779	1135	2984	499.124568	2
3779	1200	658	1289.37539320833	24
3779	1482	804	551.461874071428	224
3779	1614	3206	405.683883	2
3779	1619	883	32.3930575714286	7
3779	1632	892	12.4089713333333	6
3779	1637	3215	435.507129333333	3
3779	1639	3216	381.481653	2
3779	1640	896	1007.530527	5
3779	1649	3220	566.533829	3
3780	214	100	48.8252312222222	90
3781	207	2586	131.35260575817	153
3781	1546	848	3.834063	3
3782	134	2552	100.419959285714	56
3783	144	2557	4.6225	7
3783	148	2560	10.4837180952381	21
3783	155	2565	3.685583	5
3783	160	2568	5.5700304	5
3784	1741	3267	6.539949	2
3785	203	2584	387.552476566667	180
3785	383	199	8.529009	2
3785	421	2687	364.598944	2
3785	453	226	270.59183	2
3786	139	57	39.599195372549	51
3786	348	2638	42.652257	3
3786	356	186	21.8566655625	32
3786	389	203	13.029575	3
3786	497	2713	17.066202	2
3786	503	260	4.351721	2
3786	781	2828	1047.094847	2
3786	797	436	97.7129345	4
3787	35	7	122.223434666667	6
3787	57	2511	3.180967	2
3787	128	2547	8.156109	2
3787	144	2557	4.6225	7
3787	148	2560	10.4837180952381	21
3787	155	2565	3.685583	5
3787	160	2568	5.5700304	5
3787	247	117	5.106937	5
3787	249	118	5.002325	2
3787	253	121	21.0964448181818	11
3787	271	2616	50.8250421891892	37
3787	294	144	15.710878	5
3787	298	148	26.361507	2
3787	312	161	113.641634	2
3787	333	172	86.0663348823529	17
3787	344	180	104.058049666667	3
3787	346	2637	3.703682	2
3787	348	2638	42.652257	3
3787	353	2641	123.588962	2
3787	381	2655	37.9356245	4
3787	394	2660	401.001932409091	22
3787	416	2682	269.848917	3
3787	525	274	558.5510061875	32
3787	676	2783	41.9843485	4
3787	910	500	837.489122321429	28
3787	938	518	125.15324	2
3787	960	526	139.420903	2
3787	974	2912	110.03246	3
3787	976	535	17.726245	2
3787	982	2916	8.52297	2
3787	984	539	5.472004	2
3787	1007	2926	6.840235	2
3787	1064	584	406.14030725	4
3787	1082	592	440.333797	4
3787	1138	2986	9.8981695	2
3787	1144	628	20.52098	3
3787	1179	3010	4.875463	3
3787	1192	653	3.957093	3
3787	1206	3018	33.0440288333333	6
3787	1231	3032	49.5271923	10
3787	1242	675	279.6231825	2
3787	1298	3061	351.5850585	6
3787	1304	3063	6.562727	2
3787	1378	3101	192.758239	10
3787	1390	756	13.831854	4
3787	1402	762	16.5468379473684	19
3787	1411	770	68.96328575	24
3787	1439	3127	10.0213691666667	6
3787	1477	3149	8.537322	5
3787	1484	805	154.703393	2
3787	1514	824	220.443175159574	94
3787	1591	869	14.625739	2
3787	1632	892	12.4089713333333	6
3787	1679	915	228.872893	2
3787	1681	916	66.085788	2
3787	1712	934	141.8612022	35
3787	1771	962	27.788287	2
3787	1772	3282	68.3144366666667	3
3787	1780	968	66.361398	2
3787	1851	3321	133.8678534	5
3787	1897	1031	15.829403	2
3788	17	2489	953.417487024272	206
3788	264	126	9.751923	3
3788	268	2613	5.235858	4
3788	298	148	26.361507	2
3788	299	149	58.3429965714286	7
3788	305	155	87.503842	6
3788	348	2638	42.652257	3
3788	355	2642	138.981360454545	55
3788	411	2677	8.78052	2
3788	418	2684	95.878314	2
3788	419	2685	681.2470248	40
3788	457	230	404.3217998125	16
3788	474	2704	482.118815	4
3788	480	245	19.843886	2
3788	547	286	446.211228	4
3788	634	2765	3.925441	2
3788	641	346	5.881695	2
3788	642	347	732.434843	6
3788	660	357	31.68890975	4
3788	672	2781	189.762626846154	13
3788	691	2789	19.7464912	5
3788	699	2795	255.274684	3
3788	719	2802	133.120616	2
3788	740	2813	314.441222	2
3788	741	400	629.258869333333	6
3788	746	405	645.52768662069	29
3788	797	436	97.7129345	4
3788	800	2834	676.418957	3
3788	804	2837	127.285078666667	3
3788	807	440	93.9671336	5
3788	820	451	149.280552	3
3788	823	2842	415.711361	4
3788	833	459	512.473189	2
3788	871	2865	5.706613	2
3788	875	2866	1400.50587457143	7
3788	936	2891	169.987322	2
3788	1049	2947	250.478663	2
3788	1060	581	126.0623525	4
3788	1078	2962	429.3269545	2
3788	1081	591	140.256542	2
3788	1084	2963	25.353818	2
3788	1093	2965	5.827729	2
3788	1099	2967	165.693063333333	6
3788	1103	606	339.107323	21
3788	1125	617	216.942747	2
3788	1129	620	18.812057	11
3788	1139	625	47.920316	2
3788	1156	634	5.742729	2
3788	1173	3006	321.967898	4
3788	1179	3010	4.875463	3
3788	1199	3014	1599.75587628381	599
3788	1617	3208	17.206984	2
3788	1662	905	635.111784	2
3788	1678	914	166.95374	2
3788	1687	3240	517.3809446	5
3788	1737	3264	370.761637818182	11
3788	1796	975	17.409994	5
3788	1799	977	114.348900625	8
3788	1806	981	272.2687124	5
3788	1810	3300	317.517138	4
3788	1839	3314	11.105933	2
3788	1851	3321	133.8678534	5
3788	1930	1050	1018.30656332432	37
3788	1983	1074	164.632453	3
3788	1996	1079	1534.84682248718	39
3789	1750	3271	214.737074555556	9
3789	1847	3319	8.245526375	8
3790	1969	1068	628.0909185	14
3791	1969	1068	628.0909185	14
3791	1983	1074	164.632453	3
3791	2012	1087	1003.9667905	16
3791	2027	1096	1042.637008	8
3792	797	436	97.7129345	4
3792	877	2867	424.7372468	5
3792	883	485	762.569038	3
3792	910	500	837.489122321429	28
3792	950	522	261.845252166667	6
3792	1014	2929	1170.04141177778	9
3792	1022	2934	765.379785	2
3792	1057	579	1143.21716790909	11
3792	1482	804	551.461874071428	224
3792	1637	3215	435.507129333333	3
3792	1662	905	635.111784	2
3792	1687	3240	517.3809446	5
3792	1737	3264	370.761637818182	11
3792	1750	3271	214.737074555556	9
3792	1778	3284	248.056290098039	51
3792	1806	981	272.2687124	5
3792	1840	3315	184.653235	4
3792	1843	3316	390.367298583333	12
3792	1851	3321	133.8678534	5
3792	1964	3371	30.626429	2
3792	2002	3392	575.060714090909	11
3793	1	Root	4071.19645818325	2472
3794	1487	806	42.0543791298701	77
3795	1	Root	4071.19645818325	2472
3796	17	2489	953.417487024272	206
3796	271	2616	50.8250421891892	37
3796	294	144	15.710878	5
3796	348	2638	42.652257	3
3796	353	2641	123.588962	2
3796	361	2645	4.905346	9
3796	363	190	14.061522	15
3796	374	2652	17.278384	2
3796	385	201	33.07443075	4
3796	390	204	5.764231	2
3796	391	205	8.59252533333333	3
3796	393	2659	45.884827	2
3796	394	2660	401.001932409091	22
3796	416	2682	269.848917	3
3796	419	2685	681.2470248	40
3796	457	230	404.3217998125	16
3796	472	242	690.5468123	10
3796	495	255	755.0356716	15
3796	631	339	1087.05617156111	180
3796	790	2833	399.560139	3
3796	823	2842	415.711361	4
3796	889	488	106.726327	2
3796	894	2876	66.658183	2
3796	895	491	119.467219	3
3796	2002	3392	575.060714090909	11
3797	139	57	39.599195372549	51
3797	1591	869	14.625739	2
3798	57	2511	3.180967	2
3798	330	2632	91.311912	2
3798	1253	681	16.84355625	8
3798	1432	3124	14.7150787333333	15
3798	1487	806	42.0543791298701	77
3798	1606	877	39.383766	4
3799	39	2503	7.591394	2
3799	82	30	57.6396903333333	3
3799	348	2638	42.652257	3
3799	454	227	395.1656015	4
3799	538	2730	2.917621	3
3799	539	281	4.838617	7
3799	652	353	201.14766875	4
3800	521	2723	1591.25178813289	301
3801	454	227	395.1656015	4
3801	645	2769	398.934558	2
3801	672	2781	189.762626846154	13
3801	699	2795	255.274684	3
3801	712	2797	251.383811851852	27
3801	741	400	629.258869333333	6
3802	1129	620	18.812057	11
3802	1156	634	5.742729	2
3802	1163	3000	222.488556	4
3802	1179	3010	4.875463	3
3802	1184	646	6.334925	2
3802	1194	655	6.252959	2
3802	1195	3012	126.432323	2
3802	1196	3013	151.967593666667	3
3802	1198	657	120.649911	2
3802	1487	806	42.0543791298701	77
3802	1555	3176	31.12496225	16
3803	1549	849	115.6789295	4
3803	1552	3173	151.787715368421	19
3803	1574	3186	184.626096375	8
3804	1514	824	220.443175159574	94
3804	1574	3186	184.626096375	8
3804	1583	864	67.677038	2
3804	1595	871	347.0885	3
3805	1552	3173	151.787715368421	19
3806	247	117	5.106937	5
3806	249	118	5.002325	2
3806	253	121	21.0964448181818	11
3807	1103	606	339.107323	21
3807	1511	821	449.884263439716	141
3807	1638	895	9.195595	2
3807	1643	898	16.939547	2
3808	1073	587	9.468885	3
3808	1217	3022	499.355559	3
3808	1222	3026	6.188013	2
3808	1512	822	406.630403266129	124
3808	1614	3206	405.683883	2
3808	1618	882	105.9541115	8
3808	1627	889	606.066837181818	11
3808	1637	3215	435.507129333333	3
3808	1639	3216	381.481653	2
3808	1641	897	666.151137	2
3808	1643	898	16.939547	2
3809	1514	824	220.443175159574	94
3809	1574	3186	184.626096375	8
3809	1583	864	67.677038	2
3809	1591	869	14.625739	2
3809	1595	871	347.0885	3
3810	1514	824	220.443175159574	94
3811	247	117	5.106937	5
3811	249	118	5.002325	2
3811	253	121	21.0964448181818	11
3812	1927	1048	2168.1071840885	113
3813	214	100	48.8252312222222	90
3813	397	2663	40.327793	2
3813	399	2665	71.1337	4
3813	409	2675	5.672157	2
3813	500	258	8.274625	2
3813	502	2715	4.351721	2
3813	504	2716	523.844623833333	6
3814	60	2512	92.840794	5
3814	125	52	74.8732245	8
3814	305	155	87.503842	6
3814	385	201	33.07443075	4
3814	389	203	13.029575	3
3814	549	288	4.263776	2
3814	1100	2968	104.3955544	5
3814	1126	618	414.983287	14
3814	1137	624	515.60642625	4
3814	1222	3026	6.188013	2
3814	1309	3067	552.66825145098	255
3814	1483	3151	513.296072144578	83
3814	1514	824	220.443175159574	94
3814	1571	3183	35.273154	3
3814	1597	873	128.523770705882	17
3814	1606	877	39.383766	4
3814	1673	911	307.1097555	6
3815	263	2610	39.463483	10
3815	298	148	26.361507	2
3815	305	155	87.503842	6
3815	406	2672	37.698745	3
3815	412	2678	397.406511	2
3815	416	2682	269.848917	3
3815	457	230	404.3217998125	16
3815	513	266	168.05409	4
3815	634	2765	3.925441	2
3815	641	346	5.881695	2
3815	644	348	345.175642	2
3815	672	2781	189.762626846154	13
3815	713	388	235.957224461538	13
3815	739	399	448.725468	3
3815	743	402	264.152054666667	3
3815	749	408	130.733237	2
3815	812	443	202.742127	2
3815	872	479	1340.121145	3
3815	1314	3070	439.90676204	100
3815	1417	773	10.644212	6
3815	1438	784	2.756859	2
3815	1439	3127	10.0213691666667	6
3815	1446	3131	4.992478	2
3815	1448	789	3.837583	3
3815	1460	3138	6.607668	2
3815	1463	3141	6.611533	2
3815	1470	3146	3.663373	5
3815	1476	3148	11.598007	2
3815	1477	3149	8.537322	5
3815	1483	3151	513.296072144578	83
3815	1555	3176	31.12496225	16
3815	1706	930	94.394037	3
3815	1739	3266	96.4442007777778	9
3815	1750	3271	214.737074555556	9
3815	1772	3282	68.3144366666667	3
3815	1780	968	66.361398	2
3815	1799	977	114.348900625	8
3815	1807	982	241.50888725	4
3816	223	2591	4.393363	2
3816	228	107	12.89141	11
3816	264	126	9.751923	3
3816	270	2615	10.141764	2
3816	298	148	26.361507	2
3816	300	150	55.9149775	6
3816	305	155	87.503842	6
3816	348	2638	42.652257	3
3816	356	186	21.8566655625	32
3816	374	2652	17.278384	2
3816	379	2654	56.9095235	6
3816	391	205	8.59252533333333	3
3816	393	2659	45.884827	2
3816	394	2660	401.001932409091	22
3816	413	2679	174.369958	4
3816	417	2683	7.892926	2
3816	419	2685	681.2470248	40
3816	472	242	690.5468123	10
3817	24	1	207.536895333333	6
3817	29	4	211.9035165	12
3817	41	2504	582.199303375	24
3817	66	23	303.799967	4
3817	70	25	226.0487366	5
3817	82	30	57.6396903333333	3
3817	115	47	246.896296	3
3817	122	50	289.538231	3
3817	125	52	74.8732245	8
3817	132	2550	396.418000241379	58
3817	163	67	729.020852222222	27
3817	187	81	954.239801193705	413
3817	509	2718	772.951825	4
3817	516	2720	706.197803	5
3817	522	271	1070.0680186125	80
3817	631	339	1087.05617156111	180
3817	787	429	471.837288	2
3817	792	431	771.881379727273	11
3817	805	2838	4.733756	2
3817	811	2841	127.2371	2
3817	812	443	202.742127	2
3817	828	457	1023.54923185714	7
3817	837	2849	424.274399	2
3817	839	461	787.146881	4
3817	877	2867	424.7372468	5
3817	918	2885	291.052417	2
3817	923	508	82.9704	2
3817	928	512	232.202207	3
3817	1015	2930	846.308486	2
3817	1057	579	1143.21716790909	11
3817	1318	719	4.908689	2
3817	1364	3095	251.659711818182	11
3817	1482	804	551.461874071428	224
3817	1637	3215	435.507129333333	3
3817	1660	904	1396.17742455556	9
3817	1687	3240	517.3809446	5
3817	1693	922	105.3486928	5
3817	1698	925	111.364357333333	3
3817	1737	3264	370.761637818182	11
3817	1750	3271	214.737074555556	9
3817	1765	3278	5.452688	2
3817	1770	961	6.995667	2
3817	1771	962	27.788287	2
3817	1772	3282	68.3144366666667	3
3817	1778	3284	248.056290098039	51
3817	1809	3299	74.825883	2
3817	1810	3300	317.517138	4
3817	1818	3304	209.354954	2
3817	1828	991	295.3920334375	16
3817	1851	3321	133.8678534	5
3817	1860	1007	4.958372	2
3817	1862	1009	64.982785	2
3817	1866	3326	49.304567	7
3817	1880	1019	3.104194	2
3817	1882	1020	566.18983752	25
3817	1917	1043	1368.6913176	10
3817	1926	3351	225.77997	2
3817	1927	1048	2168.1071840885	113
3818	13	2485	1488.26549344392	633
3818	522	271	1070.0680186125	80
3818	779	425	1371.26050308333	48
3818	872	479	1340.121145	3
3818	877	2867	424.7372468	5
3818	882	2870	1464.917095	4
3818	931	514	125.320839	2
3818	933	2890	79.405157	3
3818	972	2911	184.493567	3
3818	975	2913	16.971102	2
3818	1021	560	838.807379	2
3818	1022	2934	765.379785	2
3818	1025	562	441.386667	3
3818	1917	1043	1368.6913176	10
3818	1926	3351	225.77997	2
3819	2	2474	3132.26248023569	2359
3820	7	2479	2041.01628944909	2033
3820	1653	3222	1541.0574225625	16
3820	1754	954	8.260029	2
3820	1860	1007	4.958372	2
3820	1882	1020	566.18983752	25
3820	1906	3342	1953.70119483333	12
3820	1917	1043	1368.6913176	10
3820	1926	3351	225.77997	2
3820	2013	1088	578.0301925	6
3820	2022	1093	301.250759	5
3821	200	90	478.984148250909	275
3822	200	90	478.984148250909	275
3823	1	Root	4071.19645818325	2472
3824	1	Root	4071.19645818325	2472
3825	1	Root	4071.19645818325	2472
3826	8	2480	2009.0861342704	1250
3826	1100	2968	104.3955544	5
3826	1103	606	339.107323	21
3826	1200	658	1289.37539320833	24
3826	1583	864	67.677038	2
3826	1591	869	14.625739	2
3826	1618	882	105.9541115	8
3826	1639	3216	381.481653	2
3826	1642	3217	884.388257	3
3826	1664	3230	129.740201	2
3826	1888	1023	4.439332	2
3826	1897	1031	15.829403	2
3827	1	Root	4071.19645818325	2472
3828	8	2480	2009.0861342704	1250
3828	1206	3018	33.0440288333333	6
3828	1855	3323	894.891910673077	52
3828	1909	1038	466.346283666667	6
3829	1	Root	4071.19645818325	2472
3830	1	Root	4071.19645818325	2472
3831	1244	677	7.826847	2
3831	1512	822	406.630403266129	124
3831	1637	3215	435.507129333333	3
3832	1	Root	4071.19645818325	2472
3833	204	2585	349.171816654545	165
3833	334	173	65.710947875	16
3833	347	182	365.429949	5
3833	351	183	321.902923440678	59
3833	394	2660	401.001932409091	22
3833	412	2678	397.406511	2
3833	525	274	558.5510061875	32
3833	603	321	250.2555276	10
3833	812	443	202.742127	2
3833	813	444	780.184044285714	14
3833	832	458	790.35937	3
3833	873	480	3.322357	2
3833	883	485	762.569038	3
3833	1072	2958	562.473106	4
3833	1088	597	54.7003285	4
3833	1093	2965	5.827729	2
3833	1102	605	12.254315	2
3833	1103	606	339.107323	21
3833	1126	618	414.983287	14
3833	1138	2986	9.8981695	2
3833	1142	627	72.330335	2
3833	1144	628	20.52098	3
3833	1156	634	5.742729	2
3833	1188	649	128.288535	2
3833	1191	652	6.996886	4
3833	1206	3018	33.0440288333333	6
3833	1216	667	706.577572	5
3833	1226	3029	401.193804875	16
3833	1386	3104	4.093051	2
3833	1395	3110	6.550857	3
3833	1615	3207	799.168198363636	11
3833	1631	3212	23.572636	2
3833	1675	3235	21.9658203333333	3
3833	1709	932	36.826161	5
3833	1724	3259	65.7939337777778	9
3834	12	2484	1704.45337466904	982
3834	828	457	1023.54923185714	7
3834	837	2849	424.274399	2
3834	838	2850	931.79805	5
3834	877	2867	424.7372468	5
3834	882	2870	1464.917095	4
3834	887	487	496.391988545455	11
3834	923	508	82.9704	2
3834	928	512	232.202207	3
3834	1015	2930	846.308486	2
3834	1028	2937	32.461374	3
3834	1057	579	1143.21716790909	11
3834	1078	2962	429.3269545	2
3834	1084	2963	25.353818	2
3834	1094	601	230.227997666667	12
3834	1104	2970	244.4437425	14
3834	1117	2976	5.06332	2
3834	1119	2977	6.13386	2
3834	1123	2979	698.018652117647	17
3834	1135	2984	499.124568	2
3834	1137	624	515.60642625	4
3834	1142	627	72.330335	2
3834	1144	628	20.52098	3
3834	1154	2993	462.482667829787	47
3834	1206	3018	33.0440288333333	6
3834	1215	666	894.904451222222	9
3834	1228	3031	116.500871	3
3834	1318	719	4.908689	2
3834	1365	742	6.307021	2
3834	1373	747	23.890344	2
3834	1402	762	16.5468379473684	19
3834	1411	770	68.96328575	24
3834	1482	804	551.461874071428	224
3834	1618	882	105.9541115	8
3834	1632	892	12.4089713333333	6
3834	1637	3215	435.507129333333	3
3834	1639	3216	381.481653	2
3834	1641	897	666.151137	2
3834	1650	3221	47.280202	2
3834	1660	904	1396.17742455556	9
3834	1671	3233	484.3140243	10
3834	1681	916	66.085788	2
3834	1687	3240	517.3809446	5
3834	1693	922	105.3486928	5
3834	1698	925	111.364357333333	3
3834	1732	3262	425.248508	2
3834	1733	3263	579.514365284768	151
3834	1860	1007	4.958372	2
3834	1862	1009	64.982785	2
3834	1866	3326	49.304567	7
3834	1880	1019	3.104194	2
3834	1886	3337	339.834777	6
3834	1892	3338	80.105396	3
3834	1897	1031	15.829403	2
3834	1911	3344	10.513667	2
3834	1916	3346	1018.823374	2
3834	1917	1043	1368.6913176	10
3834	1926	3351	225.77997	2
3834	1927	1048	2168.1071840885	113
3835	82	30	57.6396903333333	3
3835	125	52	74.8732245	8
3835	163	67	729.020852222222	27
3835	204	2585	349.171816654545	165
3835	348	2638	42.652257	3
3835	351	183	321.902923440678	59
3835	396	2662	118.913659	7
3835	412	2678	397.406511	2
3835	416	2682	269.848917	3
3835	418	2684	95.878314	2
3835	419	2685	681.2470248	40
3835	467	2700	291.897118333333	6
3835	472	242	690.5468123	10
3835	509	2718	772.951825	4
3835	516	2720	706.197803	5
3835	632	340	958.655065	23
3835	652	353	201.14766875	4
3835	656	355	267.6776	5
3835	672	2781	189.762626846154	13
3835	699	2795	255.274684	3
3835	709	386	314.577875870968	31
3835	740	2813	314.441222	2
3835	741	400	629.258869333333	6
3835	750	2814	411.11934964	25
3835	774	2824	259.863022	6
3835	787	429	471.837288	2
3835	792	431	771.881379727273	11
3835	1063	583	974.8427374	5
3835	1206	3018	33.0440288333333	6
3835	1318	719	4.908689	2
3835	1364	3095	251.659711818182	11
3835	1482	804	551.461874071428	224
3835	1661	3229	1240.888641625	8
3835	1803	3296	43.0130215	4
3835	1812	3302	40.663268	2
3835	1862	1009	64.982785	2
3835	1866	3326	49.304567	7
3835	1880	1019	3.104194	2
3835	1890	1025	166.984472	2
3835	1892	3338	80.105396	3
3835	1897	1031	15.829403	2
3835	1900	1033	374.635908142857	7
3835	1927	1048	2168.1071840885	113
3836	164	2569	291.253075	2
3836	495	255	755.0356716	15
3836	669	2780	97.045988	2
3836	781	2828	1047.094847	2
3836	797	436	97.7129345	4
3836	800	2834	676.418957	3
3836	905	496	118.51812	2
3836	910	500	837.489122321429	28
3836	1033	567	101.41635512	25
3836	1242	675	279.6231825	2
3836	1304	3063	6.562727	2
3836	1309	3067	552.66825145098	255
3836	1483	3151	513.296072144578	83
3836	1597	873	128.523770705882	17
3836	1606	877	39.383766	4
3836	1663	906	710.0392925	6
3836	1694	3244	18.37215875	4
3836	1706	930	94.394037	3
3836	1709	932	36.826161	5
3836	1927	1048	2168.1071840885	113
3837	42	10	398.827628	3
3837	60	2512	92.840794	5
3837	125	52	74.8732245	8
3837	132	2550	396.418000241379	58
3837	163	67	729.020852222222	27
3837	187	81	954.239801193705	413
3837	634	2765	3.925441	2
3837	642	347	732.434843	6
3837	670	362	376.803531472727	55
3837	740	2813	314.441222	2
3837	742	401	497.1772245	4
3837	747	406	467.274836	2
3837	749	408	130.733237	2
3837	758	2817	44.291742	4
3837	763	417	21.564648	3
3837	767	2821	4.853583	2
3837	768	419	181.149942	7
3837	775	2825	15.659229	3
3837	798	437	4.105649	2
3837	820	451	149.280552	3
3837	873	480	3.322357	2
3837	950	522	261.845252166667	6
3837	960	526	139.420903	2
3837	969	532	235.03401	2
3837	972	2911	184.493567	3
3837	974	2912	110.03246	3
3837	976	535	17.726245	2
3837	977	536	502.642089829268	41
3837	1023	561	1799.67970025	44
3837	1064	584	406.14030725	4
3837	1069	585	1618.71086212585	739
3837	1670	910	619.157766214286	14
3837	1693	922	105.3486928	5
3837	1706	930	94.394037	3
3837	1712	934	141.8612022	35
3837	1756	955	42.502662	3
3837	1759	3275	219.570810130435	23
3837	1780	968	66.361398	2
3837	1813	983	523.3444335	42
3837	1851	3321	133.8678534	5
3837	2030	3405	196.520939	3
3838	28	3	3.544415	2
3838	29	4	211.9035165	12
3838	60	2512	92.840794	5
3838	116	48	140.008129	2
3838	133	2551	317.338564263158	57
3838	203	2584	387.552476566667	180
3838	348	2638	42.652257	3
3838	351	183	321.902923440678	59
3838	394	2660	401.001932409091	22
3838	412	2678	397.406511	2
3838	413	2679	174.369958	4
3838	416	2682	269.848917	3
3838	418	2684	95.878314	2
3838	419	2685	681.2470248	40
3838	483	2708	38.5653615555556	18
3838	513	266	168.05409	4
3838	527	276	135.55503585	20
3838	541	283	5.470401	2
3838	583	2747	148.5285405	6
3838	588	311	504.871274	4
3838	660	357	31.68890975	4
3838	782	2829	1042.0026179375	32
3838	814	445	464.031474	2
3838	819	450	298.865233	4
3838	823	2842	415.711361	4
3838	830	2845	713.190805	3
3838	832	458	790.35937	3
3838	836	2848	652.971378333333	3
3838	840	2851	583.692535	3
3838	889	488	106.726327	2
3838	918	2885	291.052417	2
3838	929	2889	151.414714	2
3838	950	522	261.845252166667	6
3838	977	536	502.642089829268	41
3838	1018	2932	648.989029	2
3838	1019	559	992.3914895	4
3838	1063	583	974.8427374	5
3838	1103	606	339.107323	21
3838	1217	3022	499.355559	3
3838	1390	756	13.831854	4
3838	1490	809	4.987835	3
3838	1512	822	406.630403266129	124
3838	1638	895	9.195595	2
3838	1741	3267	6.539949	2
3838	1809	3299	74.825883	2
3838	1855	3323	894.891910673077	52
3838	1915	1042	180.007352	2
3838	1926	3351	225.77997	2
3838	1946	1057	27.119954	2
3838	1949	1058	357.138473	2
3838	1962	3369	179.573945	4
3838	1970	3374	172.76633	5
3838	2019	3400	217.425332	2
3838	2026	1095	330.498947	2
3839	47	13	69.416691	2
3839	60	2512	92.840794	5
3839	118	2542	204.4211736	5
3839	134	2552	100.419959285714	56
3839	298	148	26.361507	2
3839	672	2781	189.762626846154	13
3839	691	2789	19.7464912	5
3839	713	388	235.957224461538	13
3839	742	401	497.1772245	4
3839	769	420	140.510236	6
3839	799	438	16.161066	2
3839	1093	2965	5.827729	2
3839	1104	2970	244.4437425	14
3839	1119	2977	6.13386	2
3839	1157	2995	10.400479	3
3839	1170	3003	4.19128	2
3839	1195	3012	126.432323	2
3839	1196	3013	151.967593666667	3
3839	1390	756	13.831854	4
3839	1396	758	209.1026336	5
3839	1417	773	10.644212	6
3839	1429	780	28.831436	3
3839	1439	3127	10.0213691666667	6
3839	1451	3133	7.616117	3
3839	1477	3149	8.537322	5
3839	1479	802	14.307397	3
3839	1511	821	449.884263439716	141
3839	1682	3238	5.024476	2
3839	1690	3242	129.958504	2
3839	1699	926	12.041837	2
3839	1732	3262	425.248508	2
3839	1744	948	25.436394	3
3839	1756	955	42.502662	3
3839	1771	962	27.788287	2
3839	1799	977	114.348900625	8
3839	1806	981	272.2687124	5
3839	1831	993	127.9498495	6
3839	1843	3316	390.367298583333	12
3840	675	2782	164.570960777778	9
3840	683	370	34.2113270588235	34
3840	756	2816	46.290422	3
3841	13	2485	1488.26549344392	633
3841	582	2746	2.555106	2
3841	641	346	5.881695	2
3841	660	357	31.68890975	4
3841	797	436	97.7129345	4
3841	812	443	202.742127	2
3841	835	460	1230.54841575	8
3841	843	463	972.85493	2
3841	871	2865	5.706613	2
3841	928	512	232.202207	3
3841	944	2896	12.995062	3
3841	950	522	261.845252166667	6
3841	960	526	139.420903	2
3841	964	529	360.036258545455	11
3841	975	2913	16.971102	2
3841	982	2916	8.52297	2
3841	984	539	5.472004	2
3841	986	2918	203.690503866667	30
3841	1015	2930	846.308486	2
3841	1028	2937	32.461374	3
3841	1073	587	9.468885	3
3841	1087	596	475.197440717949	39
3841	1129	620	18.812057	11
3841	1135	2984	499.124568	2
3841	1138	2986	9.8981695	2
3841	1141	626	186.545773166667	6
3841	1155	2994	191.5645444	5
3841	1160	2997	418.334063916667	24
3841	1194	655	6.252959	2
3841	1195	3012	126.432323	2
3841	1198	657	120.649911	2
3841	1220	3024	700.8528375	4
3841	1223	3027	1449.65363920348	575
3841	1614	3206	405.683883	2
3841	1618	882	105.9541115	8
3841	1631	3212	23.572636	2
3841	1637	3215	435.507129333333	3
3841	1640	896	1007.530527	5
3841	1648	901	1038.981748	4
3841	1652	903	1806.36863370683	249
3841	1860	1007	4.958372	2
3841	1888	1023	4.439332	2
3841	1895	1029	199.164761166667	6
3841	1904	3341	9.380669	3
3841	2011	3397	2.925585	2
3842	15	2487	1064.10631446709	623
3842	513	266	168.05409	4
3842	631	339	1087.05617156111	180
3842	781	2828	1047.094847	2
3842	786	2830	688.4342655	4
3842	792	431	771.881379727273	11
3842	804	2837	127.285078666667	3
3842	819	450	298.865233	4
3842	828	457	1023.54923185714	7
3842	836	2848	652.971378333333	3
3842	841	462	417.43588	2
3842	877	2867	424.7372468	5
3842	891	2874	95.803161	2
3842	896	2877	67.265074	2
3842	900	493	453.878923	3
3842	905	496	118.51812	2
3842	918	2885	291.052417	2
3842	923	508	82.9704	2
3842	928	512	232.202207	3
3842	950	522	261.845252166667	6
3842	960	526	139.420903	2
3842	981	2915	41.01927475	8
3842	1011	2928	10.426441	3
3842	1014	2929	1170.04141177778	9
