Trait	Anc	Des	Len	S.Anc	S.Des	R.Dist
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3496	3499	87.757856	Off	On	2525.04912
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3502	3503	254.484444	Off	On	3177.504344
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3504	3520	305.900381	Off	On	3397.125172
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3522	3523	155.577395	Off	On	3711.876295
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3544	3545	553.004221	Off	On	4061.727572
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3548	3549	51.775009	Off	On	3551.31202
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3563	3564	53.151441	Off	On	3714.407862
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3563	3575	70.832712	Off	On	3732.089133
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3576	3577	223.428372	Off	On	4050.181085
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3595	3596	144.198775	Off	On	3517.37658
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3606	3607	368.882853	Off	On	3572.07189
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3612	3613	405.208489	Off	On	3884.650683
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3624	3626	23.017535	Off	On	3608.713788
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3638	3639	85.19474	Off	On	3765.718245
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3646	3647	145.487793	Off	On	4049.199782
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3648	3649	52.487262	Off	On	3824.404542
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3632	3652	55.370455	Off	On	3708.232847
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3631	3654	87.095165	Off	On	3715.01001
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3673	3674	83.801478	Off	On	3461.567855
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3677	3678	353.303671	Off	On	4038.152432
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3672	3687	394.470941	Off	On	3176.292007
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3688	3689	207.222013	Off	On	3571.840899
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3697	3698	264.081693	Off	On	3670.002651
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3700	3701	110.723822	Off	On	4065.419406
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3699	3702	15.250178	Off	On	3941.679631
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3703	3704	7.009648	Off	On	4028.678912
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3703	3710	40.371925	Off	On	4062.041189
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3712	3713	70.52294	Off	On	3710.458198
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3715	3716	1316.552962	Off	On	4063.36961
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3769	3770	601.850056	Off	On	3719.611399
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3695	3778	306.853186	Off	On	2928.396004
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3779	3780	242.621842	Off	On	3406.122933
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3782	3783	137.814247	Off	On	3878.651085
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3781	3784	22.965873	Off	On	3541.494079
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3804	3805	165.286969	Off	On	4055.785933
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3808	3809	65.560861	Off	On	4010.482413
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3868	3869	52.779084	Off	On	3914.872907
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3872	3873	396.215825	Off	On	3978.342002
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3880	3881	78.998487	Off	On	4061.089926
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3883	3884	55.601488	Off	On	4057.834659
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3888	3889	306.970247	Off	On	4060.552246
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3898	3901	51.293683	Off	On	4042.365022
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3903	3904	39.004294	Off	On	4056.481379
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3916	3917	8.55196	Off	On	4060.712552
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3919	3920	2.946215	Off	On	4067.358875
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3894	3951	169.689393	Off	On	4056.889061
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3779	4078	868.3116	Off	On	4031.812691
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3540	4081	570.511401	Off	On	2922.936458
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4085	4086	430.665378	Off	On	3665.512575
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4088	4090	492.775169	Off	On	3965.242346
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4097	4098	60.617859	Off	On	3328.680958
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4097	4109	367.626229	Off	On	3635.689328
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	3539	4116	406.155987	Off	On	2601.043262
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4121	4122	519.253627	Off	On	4023.916255
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	2478	4123	135.223526	Off	On	2139.124812
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4140	4141	225.563756	Off	On	2901.115218
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4142	4143	134.843742	Off	On	3586.882432
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4159	4160	210.589947	Off	On	3764.40546
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4246	4247	104.341078	Off	On	4058.370996
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4246	4248	20.79333	Off	On	3974.823248
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4302	4303	70.42907	Off	On	3943.246608
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4302	4308	33.105563	Off	On	3905.923101
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4316	4317	101.040729	Off	On	3840.682256
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4330	4331	120.368428	Off	On	3648.044688
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4378	4379	784.004178	Off	On	2901.49944
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4381	4382	439.943989	Off	On	4044.794162
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	2475	4389	1285.846219	Off	On	2702.50514
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	4393	4394	380.429706	Off	On	3634.81775
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	2474	4398	2906.48251	Off	On	3845.416488
Ubiquinone.and.other.terpenoid.quinone.biosynthesis	2473	4399	1903.089273	Off	On	1903.089273
Ubiquitin.system	2473	2474	938.933978	Off	On	938.933978
Ubiquitin.system	2484	2485	216.187882	Off	On	2582.930967
Ubiquitin.system	2489	2490	202.516621	Off	On	3320.295595
Ubiquitin.system	2492	2512	23.704836	Off	On	3424.929822
Ubiquitin.system	2523	2524	51.36962	Off	On	4055.76824
Ubiquitin.system	2614	2615	3.483829	Off	On	4061.655968
Ubiquitin.system	2489	2635	224.396634	Off	On	3342.175608
Ubiquitin.system	2675	2676	38.38066	Off	On	3722.024644
Ubiquitin.system	2967	2968	647.252508	Off	On	3963.413297
Ubiquitin.system	2971	2973	3.895538	Off	On	4062.701204
Ubiquitin.system	2484	2992	67.773967	Off	On	2434.517052
Ubiquitin.system	2994	2995	166.903472	Off	On	3168.031911
Ubiquitin.system	2996	2997	78.151771	Off	On	3512.645451
Ubiquitin.system	3022	3060	58.548126	Off	On	3566.325184
Ubiquitin.system	3205	3209	82.084143	Off	On	3981.011766
Ubiquitin.system	3255	3264	223.695997	Off	On	3299.315079
Ubiquitin.system	3306	3307	422.908049	Off	On	2840.648042
Ubiquitin.system	3314	3315	546.801435	Off	On	3098.341528
Ubiquitin.system	3316	3340	134.167002	Off	On	3620.170794
Ubiquitin.system	3371	3372	743.503713	Off	On	3617.317535
Ubiquitin.system	3371	3374	68.726368	Off	On	2942.54019
Ubiquitin.system	3383	3384	66.016994	Off	On	3541.356239
Ubiquitin.system	3393	3394	51.925107	Off	On	3788.27337
Ubiquitin.system	3407	3408	399.769722	Off	On	3901.209136
Ubiquitin.system	3409	3411	89.567376	Off	On	3099.939849
Ubiquitin.system	3421	3422	602.58195	Off	On	3809.351205
Ubiquitin.system	3428	3429	37.594561	Off	On	3480.837595
Ubiquitin.system	3430	3431	45.829293	Off	On	3634.178117
Ubiquitin.system	3433	3446	290.144529	Off	On	3961.163998
Ubiquitin.system	3427	3449	214.18538	Off	On	3568.554368
Ubiquitin.system	3520	3521	423.592622	Off	On	3820.717794
Ubiquitin.system	3596	3597	336.877131	Off	On	3854.253711
Ubiquitin.system	3620	3621	449.70583	Off	On	3708.715759
Ubiquitin.system	3687	3692	194.051614	Off	On	3370.343621
Ubiquitin.system	3779	3780	242.621842	Off	On	3406.122933
Ubiquitin.system	3787	3788	87.422032	Off	On	3737.266175
Ubiquitin.system	3810	3814	2.941063	Off	On	4024.67465
Ubiquitin.system	3802	3835	10.978213	Off	On	3698.988883
Ubiquitin.system	3988	3989	35.904106	Off	On	3962.396186
Ubiquitin.system	4042	4043	168.626933	Off	On	4035.923303
Ubiquitin.system	4059	4060	89.002107	Off	On	3989.351583
Ubiquitin.system	4101	4102	228.2283	Off	On	3965.789147
Ubiquitin.system	4097	4109	367.626229	Off	On	3635.689328
Ubiquitin.system	4294	4295	79.764782	Off	On	3903.109637
Ubiquitin.system	2473	4399	1903.089273	Off	On	1903.089273
Ubiquitin.system	4437	4438	67.55535	Off	On	2413.732728
Ubiquitin.system	4454	4457	893.394092	Off	On	3930.212256
Ubiquitin.system	4468	4469	123.288595	Off	On	2659.638229
Ubiquitin.system	4473	4484	287.870891	Off	On	3067.229666
Ubiquitin.system	4501	4504	80.162728	Off	On	3817.142639
VEGF.signaling.pathway	2475	2476	392.498442	Off	On	1809.157363
VEGF.signaling.pathway	2481	2482	59.124287	Off	On	2144.091018
VEGF.signaling.pathway	2486	2487	9.369936	Off	On	3007.090146
VEGF.signaling.pathway	2488	2489	66.531424	Off	On	3117.778974
VEGF.signaling.pathway	2509	2510	7.043149	Off	On	3974.911336
VEGF.signaling.pathway	2516	2518	160.836175	Off	On	3811.000879
VEGF.signaling.pathway	2520	2521	17.207635	Off	On	3935.945536
VEGF.signaling.pathway	2594	2595	130.916643	Off	On	3912.574874
VEGF.signaling.pathway	2635	2636	437.767777	Off	On	3779.943385
VEGF.signaling.pathway	2635	2637	97.852163	Off	On	3440.027771
VEGF.signaling.pathway	2488	2659	65.709109	Off	On	3116.956659
VEGF.signaling.pathway	2664	2665	87.154302	Off	On	3368.149029
VEGF.signaling.pathway	2669	2670	14.028395	Off	On	3561.28513
VEGF.signaling.pathway	2672	2673	29.208392	Off	On	3621.420704
VEGF.signaling.pathway	2674	2675	45.661038	Off	On	3683.643984
VEGF.signaling.pathway	2678	2777	60.288597	Off	On	3983.692617
VEGF.signaling.pathway	2790	2791	80.811722	Off	On	3897.369201
VEGF.signaling.pathway	2793	2794	71.706292	Off	On	4019.862273
VEGF.signaling.pathway	2805	2806	20.355387	Off	On	4005.485512
VEGF.signaling.pathway	2672	2823	157.081224	Off	On	3749.293536
VEGF.signaling.pathway	2671	2866	97.434245	Off	On	3670.194527
VEGF.signaling.pathway	2867	2874	68.654121	Off	On	3932.255403
VEGF.signaling.pathway	2891	2892	103.407108	Off	On	3493.356543
VEGF.signaling.pathway	2891	2894	108.487133	Off	On	3498.436568
VEGF.signaling.pathway	2895	2896	37.677362	Off	On	3669.722187
VEGF.signaling.pathway	2929	2939	112.424682	Off	On	3779.299343
VEGF.signaling.pathway	2946	2947	279.408031	Off	On	3868.485676
VEGF.signaling.pathway	2953	2967	106.177306	Off	On	3316.160789
VEGF.signaling.pathway	2486	2984	173.411168	Off	On	3171.131378
VEGF.signaling.pathway	2994	2995	166.903472	Off	On	3168.031911
VEGF.signaling.pathway	3012	3014	29.562838	Off	On	3892.159703
VEGF.signaling.pathway	2997	3019	112.339779	Off	On	3624.98523
VEGF.signaling.pathway	2996	3022	73.283378	Off	On	3507.777058
VEGF.signaling.pathway	3025	3055	59.491194	Off	On	3922.667918
VEGF.signaling.pathway	3060	3061	125.871341	Off	On	3692.196525
VEGF.signaling.pathway	2993	3063	228.564804	Off	On	2708.509474
VEGF.signaling.pathway	3064	3065	237.143298	Off	On	3109.517761
VEGF.signaling.pathway	3068	3075	278.042497	Off	On	3820.94093
VEGF.signaling.pathway	3105	3107	87.020544	Off	On	3869.070569
VEGF.signaling.pathway	3104	3114	226.220222	Off	On	3338.761615
VEGF.signaling.pathway	3122	3123	515.722235	Off	On	3651.588161
VEGF.signaling.pathway	3127	3128	81.211728	Off	On	3803.518858
VEGF.signaling.pathway	3135	3136	39.697099	Off	On	3200.035099
VEGF.signaling.pathway	3139	3140	135.181161	Off	On	3504.421479
VEGF.signaling.pathway	3142	3171	121.528849	Off	On	3815.921776
VEGF.signaling.pathway	3173	3174	160.985145	Off	On	3639.161707
VEGF.signaling.pathway	3194	3195	50.754984	Off	On	3942.395731
VEGF.signaling.pathway	3199	3201	97.799579	Off	On	3983.636167
VEGF.signaling.pathway	3173	3211	144.294429	Off	On	3622.470991
VEGF.signaling.pathway	3218	3219	178.252851	Off	On	3603.921623
VEGF.signaling.pathway	3218	3220	92.954554	Off	On	3518.623326
VEGF.signaling.pathway	3223	3224	65.900824	Off	On	3762.326082
VEGF.signaling.pathway	3225	3226	30.011111	Off	On	3983.330398
VEGF.signaling.pathway	3227	3228	29.361106	Off	On	4024.906037
VEGF.signaling.pathway	2992	3251	265.418904	Off	On	2699.935956
VEGF.signaling.pathway	3252	3254	167.293842	Off	On	3029.193841
VEGF.signaling.pathway	3261	3262	209.220707	Off	On	3671.636319
VEGF.signaling.pathway	3272	3273	181.839331	Off	On	3576.616833
VEGF.signaling.pathway	3275	3278	29.858795	Off	On	3883.513515
VEGF.signaling.pathway	3274	3284	324.278846	Off	On	3868.454333
VEGF.signaling.pathway	3287	3288	140.944073	Off	On	3538.294719
VEGF.signaling.pathway	3301	3302	285.999369	Off	On	3358.005653
VEGF.signaling.pathway	3300	3304	233.189862	Off	On	3280.837088
VEGF.signaling.pathway	3299	3306	131.206272	Off	On	2417.739993
VEGF.signaling.pathway	3317	3322	47.376619	Off	On	3950.841854
VEGF.signaling.pathway	3340	3341	76.928127	Off	On	3697.098921
VEGF.signaling.pathway	3346	3347	178.564011	Off	On	2670.690583
VEGF.signaling.pathway	3349	3350	154.256042	Off	On	3800.715253
VEGF.signaling.pathway	2481	3353	36.190232	Off	On	2121.156963
VEGF.signaling.pathway	3355	3356	84.329613	Off	On	3392.957032
VEGF.signaling.pathway	3357	3358	133.089811	Off	On	2297.730939
VEGF.signaling.pathway	3371	3372	743.503713	Off	On	3617.317535
VEGF.signaling.pathway	3374	3375	196.047127	Off	On	3138.587317
VEGF.signaling.pathway	3386	3387	65.00782	Off	On	3684.901852
VEGF.signaling.pathway	3388	3389	76.09424	Off	On	3819.806713
VEGF.signaling.pathway	3386	3391	20.135483	Off	On	3640.029515
VEGF.signaling.pathway	3409	3411	89.567376	Off	On	3099.939849
VEGF.signaling.pathway	3413	3414	190.765769	Off	On	3432.305786
VEGF.signaling.pathway	3427	3428	88.874046	Off	On	3443.243034
VEGF.signaling.pathway	3427	3449	214.18538	Off	On	3568.554368
VEGF.signaling.pathway	3459	3460	26.728737	Off	On	3920.770449
VEGF.signaling.pathway	3458	3482	52.406699	Off	On	3919.912653
VEGF.signaling.pathway	3486	3487	323.732926	Off	On	3224.887972
VEGF.signaling.pathway	3491	3493	153.58411	Off	On	3232.389078
VEGF.signaling.pathway	3496	3499	87.757856	Off	On	2525.04912
VEGF.signaling.pathway	3523	3524	81.321458	Off	On	3793.197753
VEGF.signaling.pathway	2480	3529	865.868965	Off	On	2927.97929
VEGF.signaling.pathway	3535	3536	568.70243	Off	On	3665.05615
VEGF.signaling.pathway	3540	3541	100.060538	Off	On	2452.485595
VEGF.signaling.pathway	3547	3548	193.970808	Off	On	3499.537011
VEGF.signaling.pathway	3551	3552	87.244182	Off	On	3790.089596
VEGF.signaling.pathway	3558	3559	570.753394	Off	On	3595.999016
VEGF.signaling.pathway	3575	3576	94.66358	Off	On	3826.752713
VEGF.signaling.pathway	3575	3588	22.528624	Off	On	3754.617757
VEGF.signaling.pathway	3595	3596	144.198775	Off	On	3517.37658
VEGF.signaling.pathway	3594	3606	95.590338	Off	On	3203.189037
VEGF.signaling.pathway	3608	3612	99.199037	Off	On	3479.442194
VEGF.signaling.pathway	3620	3622	245.226583	Off	On	3504.236512
VEGF.signaling.pathway	3624	3626	23.017535	Off	On	3608.713788
VEGF.signaling.pathway	3634	3635	71.083441	Off	On	3848.7079
VEGF.signaling.pathway	3644	3645	37.524837	Off	On	3749.228558
VEGF.signaling.pathway	3632	3652	55.370455	Off	On	3708.232847
VEGF.signaling.pathway	3655	3657	47.629585	Off	On	3844.126247
VEGF.signaling.pathway	3658	3659	11.522163	Off	On	3884.992427
VEGF.signaling.pathway	3658	3667	71.293868	Off	On	3944.764132
VEGF.signaling.pathway	3683	3684	232.056685	Off	On	3947.595808
VEGF.signaling.pathway	3688	3689	207.222013	Off	On	3571.840899
VEGF.signaling.pathway	3692	3693	345.58718	Off	On	3715.930801
VEGF.signaling.pathway	3699	3700	28.266131	Off	On	3954.695584
VEGF.signaling.pathway	3712	3713	70.52294	Off	On	3710.458198
VEGF.signaling.pathway	3696	3715	47.682403	Off	On	2746.816648
VEGF.signaling.pathway	3733	3736	121.850522	Off	On	3374.996779
VEGF.signaling.pathway	3757	3762	47.855385	Off	On	3834.822
VEGF.signaling.pathway	3769	3775	305.797494	Off	On	3423.558837
VEGF.signaling.pathway	3781	3782	222.308632	Off	On	3740.836838
VEGF.signaling.pathway	3781	3784	22.965873	Off	On	3541.494079
VEGF.signaling.pathway	3785	3872	28.701396	Off	On	3582.126177
VEGF.signaling.pathway	3888	3894	133.617669	Off	On	3887.199668
VEGF.signaling.pathway	3780	3954	113.61165	Off	On	3519.734583
VEGF.signaling.pathway	3986	4024	68.655459	Off	On	3919.40874
VEGF.signaling.pathway	4041	4045	10.274052	Off	On	3702.207636
VEGF.signaling.pathway	4047	4050	46.780011	Off	On	4044.819907
VEGF.signaling.pathway	4053	4054	60.45447	Off	On	3774.881332
VEGF.signaling.pathway	4059	4060	89.002107	Off	On	3989.351583
VEGF.signaling.pathway	3540	4081	570.511401	Off	On	2922.936458
VEGF.signaling.pathway	4085	4086	430.665378	Off	On	3665.512575
VEGF.signaling.pathway	4087	4088	200.438918	Off	On	3472.467177
VEGF.signaling.pathway	4084	4097	66.642741	Off	On	3268.063099
VEGF.signaling.pathway	4099	4100	181.337683	Off	On	3646.467303
VEGF.signaling.pathway	3539	4116	406.155987	Off	On	2601.043262
VEGF.signaling.pathway	4118	4119	186.790375	Off	On	3525.373877
VEGF.signaling.pathway	4123	4124	125.703011	Off	On	2264.827823
VEGF.signaling.pathway	4126	4127	912.251226	Off	On	3626.77984
VEGF.signaling.pathway	4125	4132	144.879998	Off	On	2675.019033
VEGF.signaling.pathway	4140	4141	225.563756	Off	On	2901.115218
VEGF.signaling.pathway	4144	4145	60.665533	Off	On	3764.086701
VEGF.signaling.pathway	4146	4149	56.465583	Off	On	3901.957505
VEGF.signaling.pathway	4158	4159	110.635088	Off	On	3553.815513
VEGF.signaling.pathway	4161	4162	142.263267	Off	On	3941.237954
VEGF.signaling.pathway	4163	4164	169.039667	Off	On	3696.343009
VEGF.signaling.pathway	4163	4176	21.181812	Off	On	3548.485154
VEGF.signaling.pathway	4206	4207	57.358527	Off	On	3582.663573
VEGF.signaling.pathway	4231	4232	14.938549	Off	On	3866.564193
VEGF.signaling.pathway	4238	4239	30.772389	Off	On	3971.698714
VEGF.signaling.pathway	4230	4250	26.672435	Off	On	3823.140166
VEGF.signaling.pathway	4254	4255	29.338963	Off	On	3973.271318
VEGF.signaling.pathway	4220	4278	79.902702	Off	On	3798.927744
VEGF.signaling.pathway	4206	4285	22.546978	Off	On	3547.852024
VEGF.signaling.pathway	4289	4290	66.192852	Off	On	3861.841503
VEGF.signaling.pathway	4292	4293	13.510595	Off	On	3785.796719
VEGF.signaling.pathway	4302	4303	70.42907	Off	On	3943.246608
VEGF.signaling.pathway	4312	4313	19.423904	Off	On	3905.967127
VEGF.signaling.pathway	4316	4317	101.040729	Off	On	3840.682256
VEGF.signaling.pathway	4123	4327	1037.179735	Off	On	3176.304547
VEGF.signaling.pathway	4333	4334	63.590458	Off	On	4006.213674
VEGF.signaling.pathway	4368	4370	46.051808	Off	On	3951.925865
VEGF.signaling.pathway	4379	4380	292.758898	Off	On	3194.258338
VEGF.signaling.pathway	4379	4388	150.873643	Off	On	3052.373083
VEGF.signaling.pathway	4389	4390	909.014441	Off	On	3611.519581
VEGF.signaling.pathway	4389	4393	551.882904	Off	On	3254.388044
VEGF.signaling.pathway	2474	4398	2906.48251	Off	On	3845.416488
VEGF.signaling.pathway	4399	4400	320.263237	Off	On	2223.35251
VEGF.signaling.pathway	4402	4403	284.459043	Off	On	3337.348937
VEGF.signaling.pathway	4404	4405	39.825529	Off	On	3760.797698
VEGF.signaling.pathway	4414	4415	31.804364	Off	On	3719.785863
VEGF.signaling.pathway	4414	4416	106.015021	Off	On	3793.99652
VEGF.signaling.pathway	4413	4421	83.520147	Off	On	3714.057985
VEGF.signaling.pathway	4437	4438	67.55535	Off	On	2413.732728
VEGF.signaling.pathway	4439	4440	342.665806	Off	On	2807.857168
VEGF.signaling.pathway	4469	4470	1045.24731	Off	On	3704.885539
VEGF.signaling.pathway	4469	4473	119.720546	Off	On	2779.358775
VEGF.signaling.pathway	4477	4478	136.855182	Off	On	3784.390774
VEGF.signaling.pathway	4485	4486	47.86925	Off	On	3541.035514
VEGF.signaling.pathway	4487	4488	111.81231	Off	On	3697.982812
VEGF.signaling.pathway	4484	4490	99.899377	Off	On	3167.129043
VEGF.signaling.pathway	4492	4498	331.502692	Off	On	3740.697509
VEGF.signaling.pathway	4468	4499	492.209815	Off	On	3028.559449
VEGF.signaling.pathway	4501	4502	137.695607	Off	On	3874.675518
Valine..leucine.and.isoleucine.degradation	2474	2475	477.724943	Off	On	1416.658921
Valine..leucine.and.isoleucine.degradation	2479	2480	31.930156	Off	On	2062.110325
Valine..leucine.and.isoleucine.degradation	2485	2486	414.789243	Off	On	2997.72021
Valine..leucine.and.isoleucine.degradation	2487	2488	44.157404	Off	On	3051.24755
Valine..leucine.and.isoleucine.degradation	2490	2491	69.832471	Off	On	3390.128066
Valine..leucine.and.isoleucine.degradation	2489	2635	224.396634	Off	On	3342.175608
Valine..leucine.and.isoleucine.degradation	2637	2638	494.23088	Off	On	3934.258651
Valine..leucine.and.isoleucine.degradation	2786	2787	56.361032	Off	On	3798.136361
Valine..leucine.and.isoleucine.degradation	2786	2789	36.32519	Off	On	3778.100519
Valine..leucine.and.isoleucine.degradation	2819	2820	322.777692	Off	On	4028.544203
Valine..leucine.and.isoleucine.degradation	2819	2822	48.762182	Off	On	3754.528693
Valine..leucine.and.isoleucine.degradation	2867	2868	88.681518	Off	On	3952.2828
Valine..leucine.and.isoleucine.degradation	2867	2874	68.654121	Off	On	3932.255403
Valine..leucine.and.isoleucine.degradation	2927	2928	72.523762	Off	On	4018.395625
Valine..leucine.and.isoleucine.degradation	2947	2948	77.973997	Off	On	3946.459673
Valine..leucine.and.isoleucine.degradation	2967	2968	647.252508	Off	On	3963.413297
Valine..leucine.and.isoleucine.degradation	2967	2976	231.191048	Off	On	3547.351837
Valine..leucine.and.isoleucine.degradation	2487	2981	291.154489	Off	On	3298.244635
Valine..leucine.and.isoleucine.degradation	2989	2990	153.239386	Off	On	4065.084248
Valine..leucine.and.isoleucine.degradation	2989	2991	155.627637	Off	On	4067.472499
Valine..leucine.and.isoleucine.degradation	2993	2994	521.183769	Off	On	3001.128439
Valine..leucine.and.isoleucine.degradation	2997	2998	292.011034	Off	On	3804.656485
Valine..leucine.and.isoleucine.degradation	2997	3019	112.339779	Off	On	3624.98523
Valine..leucine.and.isoleucine.degradation	3063	3064	163.864989	Off	On	2872.374463
Valine..leucine.and.isoleucine.degradation	3084	3085	363.489772	Off	On	3653.68348
Valine..leucine.and.isoleucine.degradation	3122	3123	515.722235	Off	On	3651.588161
Valine..leucine.and.isoleucine.degradation	3127	3128	81.211728	Off	On	3803.518858
Valine..leucine.and.isoleucine.degradation	3127	3132	317.200419	Off	On	4039.507549
Valine..leucine.and.isoleucine.degradation	3135	3136	39.697099	Off	On	3200.035099
Valine..leucine.and.isoleucine.degradation	2992	3251	265.418904	Off	On	2699.935956
Valine..leucine.and.isoleucine.degradation	3274	3275	309.479233	Off	On	3853.65472
Valine..leucine.and.isoleucine.degradation	3274	3284	324.278846	Off	On	3868.454333
Valine..leucine.and.isoleucine.degradation	3295	3296	348.835188	Off	On	4004.320286
Valine..leucine.and.isoleucine.degradation	3299	3300	761.113505	Off	On	3047.647226
Valine..leucine.and.isoleucine.degradation	3304	3305	277.886181	Off	On	3558.723269
Valine..leucine.and.isoleucine.degradation	3299	3306	131.206272	Off	On	2417.739993
Valine..leucine.and.isoleucine.degradation	3308	3309	228.696979	Off	On	3646.922058
Valine..leucine.and.isoleucine.degradation	3314	3316	934.463699	Off	On	3486.003792
Valine..leucine.and.isoleucine.degradation	3344	3345	1336.798788	Off	On	4067.874101
Valine..leucine.and.isoleucine.degradation	3349	3350	154.256042	Off	On	3800.715253
Valine..leucine.and.isoleucine.degradation	3353	3354	485.122399	Off	On	2606.279362
Valine..leucine.and.isoleucine.degradation	3357	3358	133.089811	Off	On	2297.730939
Valine..leucine.and.isoleucine.degradation	3359	3360	255.612392	Off	On	3830.416861
Valine..leucine.and.isoleucine.degradation	3369	3370	370.141213	Off	On	2823.222222
Valine..leucine.and.isoleucine.degradation	3388	3389	76.09424	Off	On	3819.806713
Valine..leucine.and.isoleucine.degradation	3409	3410	935.670745	Off	On	3946.043218
Valine..leucine.and.isoleucine.degradation	3409	3411	89.567376	Off	On	3099.939849
Valine..leucine.and.isoleucine.degradation	3421	3422	602.58195	Off	On	3809.351205
Valine..leucine.and.isoleucine.degradation	3421	3427	147.599733	Off	On	3354.368988
Valine..leucine.and.isoleucine.degradation	3428	3429	37.594561	Off	On	3480.837595
Valine..leucine.and.isoleucine.degradation	3431	3432	297.597437	Off	On	3931.775554
Valine..leucine.and.isoleucine.degradation	3431	3433	36.841352	Off	On	3671.019469
Valine..leucine.and.isoleucine.degradation	3442	3443	181.842709	Off	On	3959.44678
Valine..leucine.and.isoleucine.degradation	3444	3445	175.658295	Off	On	4062.361186
Valine..leucine.and.isoleucine.degradation	3495	3496	165.774507	Off	On	2437.291264
Valine..leucine.and.isoleucine.degradation	3497	3498	414.693043	Off	On	4044.502833
Valine..leucine.and.isoleucine.degradation	3499	3500	1513.685964	Off	On	4038.735084
Valine..leucine.and.isoleucine.degradation	3499	3502	397.97078	Off	On	2923.0199
Valine..leucine.and.isoleucine.degradation	3504	3505	878.555311	Off	On	3969.780102
Valine..leucine.and.isoleucine.degradation	3520	3521	423.592622	Off	On	3820.717794
