trait; Rate1; Rate2; LogL; Lik.Root; First.Evol; Med.Evol; N.evol; N.origins; Origins; Dates.Origins
K01004; -8.04691979371832e-05; -0.00219492238559769; -439.88738962397; 0.999000495291544; 2449.429427; 4129.2750175; 114; 2; 3941, 4019; 3065.384304, 2449.429427
K01006; -0.00061408108136259; -0.000545612199574631; -1005.53796181029; 0.999003185354844; 2449.429427; 4280.296774; 126; 3; 3946, 4011, 4019; 3586.646752, 3923.371133, 2449.429427
K01007; -0.00121754216873845; -0.00149832525624512; -1701.90645473979; 0.998999970583931; 2449.429427; 4285.930943; 237; 2; 3941, 4019; 3065.384304, 2449.429427
K01008; -0.00121912650041363; -0.00190582821422707; -1595.33504723557; 0.998999936392264; 2766.855443; 4261.499619; 237; 3; 3942, 4021, 7562; 3306.421142, 2766.855443, 4090.780966
K01011; -0.000821673756824; -0.000786980599364981; -1199.36838574109; 0.999021224678059; 2449.429427; 4244.8617545; 158; 2; 3941, 4019; 3065.384304, 2449.429427
K01012; -0.00194805048432927; -0.000744187359952268; -1424.06799453359; 0.999000138164063; 2797.106088; 4259.389364; 261; 9; 3941, 4022, 7522, 7526, 7529, 7550, 7558, 7561, 7563; 3065.384304, 2797.106088, 4219.772767, 4312.708311, 4266.894074, 4217.761546, 4015.591685, 4396.460669, 4171.497941
K01014; -0.000132501681896404; -0.0088417964298718; -198.915030321043; 0.999; 2449.429427; 4219.617066; 379; 2; 3941, 4019; 3065.384304, 2449.429427
K01015; -0.000157009186865908; -0.0659067427958472; -103.475373161891; 0.999; 2449.429427; 4296.765314; 737; 2; 3941, 4019; 3065.384304, 2449.429427
K01026; -0.000903689888801413; -0.00867372121714491; -961.919064454443; 0.999; 2743.244779; 4238.789969; 423; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K01027; -0.000193179114413647; -0.0054201334406537; -406.810259967004; 0.99899999996676; 2743.244779; 4202.816765; 229; 4; 3943, 4015, 4020, 7560; 3335.837017, 4134.091712, 2743.244779, 3728.445634
K01028; -0.000401112952509975; -0.00202882958086061; -1380.1940686265; 0.998999997476049; 2743.244779; 4245.4614985; 180; 4; 3942, 4020, 7558, 7562; 3306.421142, 2743.244779, 4015.591685, 4090.780966
K01029; -0.000399256392197463; -0.00195325894260494; -1351.94554457399; 0.998999320224789; 2449.429427; 4248.270824; 159; 2; 3941, 4019; 3065.384304, 2449.429427
K01031; -0.000578166442102765; -0.00769697451166116; -1051.33215622654; 0.999; 2743.244779; 4243.8444265; 400; 6; 3944, 4010, 4015, 4016, 4020, 7560; 3413.096445, 3424.599876, 4134.091712, 3975.52317, 2743.244779, 3728.445634
K01032; -0.00051038774420839; -0.0076299367403526; -1015.88459361278; 0.998999999999999; 2766.855443; 4219.736751; 370; 5; 3942, 4017, 4021, 7558, 7562; 3306.421142, 4108.113661, 2766.855443, 4015.591685, 4090.780966
K01034; -0.00035693439872883; -0.00466162907081734; -719.805724770281; 0.998999999715826; 2766.855443; 4207.851114; 259; 4; 3941, 4021, 7550, 7560; 3065.384304, 2766.855443, 4217.761546, 3728.445634
K01035; -0.000308915089416869; -0.00475703995433844; -651.769268731005; 0.998999999755848; 2743.244779; 4198.685082; 259; 5; 3943, 4014, 4017, 4020, 7562; 3335.837017, 3870.326616, 4108.113661, 2743.244779, 4090.780966
K01039; -0.000781107413283464; -0.0066248409251527; -1287.46204899175; 0.998999999999992; 2449.429427; 4232.162821; 353; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01040; -0.000715754515222877; -0.00628000537935659; -1179.54991554165; 0.998999999999958; 2449.429427; 4233.98432; 363; 2; 3941, 4019; 3065.384304, 2449.429427
K01042; -0.00111243484404669; -0.00310486163022917; -1627.39319433708; 0.998999997224084; 2449.429427; 4224.9120605; 284; 4; 3943, 4014, 4017, 4019; 3335.837017, 3870.326616, 4108.113661, 2449.429427
K01045; -2.31476165167888e-05; -0.00312422307833017; -72.5663337283743; 0.999000079680876; 2449.429427; 4141.537062; 154; 2; 3941, 4019; 3065.384304, 2449.429427
K01046; -0.00113460950419824; -0.00647517875930245; -1446.31976148814; 0.998999999999998; 2449.429427; 4245.601617; 418; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01048; -0.000163005818227981; -0.00109263172332251; -608.364461166381; 0.999056716113091; 2873.030657; 4214.3417545; 84; 4; 3961, 3982, 4023, 7557; 4179.571373, 4161.358086, 2873.030657, 3137.347316
K01051; -0.000597673658712356; -0.00552021763508934; -1063.61758481588; 0.998999999997435; 2766.855443; 4218.784391; 350; 4; 3942, 4021, 7550, 7557; 3306.421142, 2766.855443, 4217.761546, 3137.347316
K01053; -0.00110557424348312; -0.00464342065031872; -1644.85257938433; 0.998999999997241; 2449.429427; 4273.189912; 359; 5; 3946, 4010, 4015, 4016, 4019; 3586.646752, 3424.599876, 4134.091712, 3975.52317, 2449.429427
K01054; -0.000168862121915525; -0.00733623256203382; -276.238228721136; 0.998999999999995; 2766.855443; 4200.880011; 310; 5; 3943, 4014, 4017, 4021, 7557; 3335.837017, 3870.326616, 4108.113661, 2766.855443, 3137.347316
K01055; -0.00063390996338184; -0.00363392650822299; -1371.84417296099; 0.998999999632044; 2449.429427; 4240.552258; 235; 2; 3941, 4019; 3065.384304, 2449.429427
K01057; -0.000347229775314308; -0.00102311920933308; -1044.80661350918; 0.998924331258195; 2449.429427; 4213.102175; 102; 2; 3941, 4019; 3065.384304, 2449.429427
K01058; -3.70357056389532e-05; -0.00290434630411625; -540.255315108277; 0.998991825933251; 2449.429427; 4150.512559; 115; 2; 3943, 4019; 3335.837017, 2449.429427
K01060; -0.000310227795002043; -0.0048367842169578; -830.64501227544; 0.998999999882557; 2766.855443; 4196.390393; 266; 4; 3941, 4021, 7551, 7557; 3065.384304, 2766.855443, 4268.52369, 3137.347316
K01061; -0.000706077041122311; -0.00185415151199876; -1537.67980606193; 0.998999242571773; 2449.429427; 4260.334229; 211; 2; 3941, 4019; 3065.384304, 2449.429427
K01067; -0.000434221607129551; -0.0082470003542364; -624.147717074113; 0.999; 2449.429427; 4235.685184; 399; 2; 3941, 4019; 3065.384304, 2449.429427
K01069; -0.000717265095768988; -0.000608564124491196; -1235.96160853438; 0.99908696253314; 3111.175273; 4321.59033; 131; 13; 3943, 4030, 5576, 6245, 6770, 6781, 6836, 6841, 6859, 7483, 7485, 7518, 7563; 3335.837017, 3276.13089, 3267.742262, 3339.11787, 3111.175273, 3580.079513, 4357.04513, 4389.584651, 3764.074813, 3526.197867, 3307.380468, 3536.312507, 4171.497941
K01070; -9.00729402129774e-05; -0.00134863419428215; -730.803579586713; 0.99902774407575; 2743.244779; 4142.422955; 61; 5; 3969, 4011, 4014, 4020, 7557; 4083.074039, 3923.371133, 3870.326616, 2743.244779, 3137.347316
K01071; -0.00040895867029101; -0.00482054485277336; -779.644010471882; 0.999000000005369; 2766.855443; 4208.6183645; 284; 4; 3941, 4021, 7551, 7557; 3065.384304, 2766.855443, 4268.52369, 3137.347316
K01075; -0.000276531345469574; -0.00521122804117415; -867.123903034431; 0.998999999939772; 2449.429427; 4206.22851; 253; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01077; -0.00225790749589074; -0.00393329007343177; -1919.85343938508; 0.998999999999905; 2449.429427; 4260.9752975; 414; 2; 3942, 4019; 3306.421142, 2449.429427
K01078; -0.000358856884031157; -0.00710168597423283; -720.082824753494; 0.998999999999994; 2449.429427; 4218.116655; 342; 2; 3941, 4019; 3065.384304, 2449.429427
K01079; -0.000262875825346836; -0.000624449276444385; -841.514568315283; 0.998941832262481; 3065.384304; 4246.986702; 76; 21; 3941, 4028, 6274, 6286, 6299, 6379, 6471, 6501, 6502, 6543, 6592, 6736, 6771, 6780, 6806, 6837, 6846, 7473, 7484, 7532, 7557; 3065.384304, 3069.503434, 4138.795298, 4067.702359, 3910.680251, 3730.489467, 4096.035513, 4294.069444, 4203.115138, 4348.356293, 4208.853821, 4277.318133, 3426.559587, 3235.974374, 4160.599166, 4372.795839, 3619.978019, 4386.473939, 3215.785082, 3861.06507, 3137.347316
K01081; -0.00139947223053343; -0.00197522616416309; -1656.11174108947; 0.999000027032094; 2449.429427; 4244.217234; 290; 3; 3943, 4017, 4019; 3335.837017, 4108.113661, 2449.429427
K01082; -0.000497914657003264; -0.000645935361489684; -962.594717063996; 0.999122208150743; 3015.130742; 4225.600947; 124; 10; 4027, 6774, 6777, 6791, 6803, 6844, 7480, 7483, 7489, 7512; 3015.130742, 3714.831545, 3740.866063, 4385.223902, 3935.880157, 3288.172019, 3469.360797, 3526.197867, 3494.408214, 3845.156671
K01083; -0.000554230149859128; -0.0058187355636238; -1107.97743253705; 0.99899999999868; 2449.429427; 4222.480867; 315; 2; 3941, 4019; 3065.384304, 2449.429427
K01085; -6.60251033979572e-05; -0.0049157743885802; -170.235134546893; 0.999000000009663; 2449.429427; 4179.5863285; 238; 4; 3943, 4014, 4016, 4019; 3335.837017, 3870.326616, 3975.52317, 2449.429427
K01086; -0.000131806476712369; -0.0174322996172569; -144.394735315367; 0.999; 2873.030657; 4261.72484; 541; 8; 3941, 4023, 7512, 7520, 7532, 7550, 7558, 7560; 3065.384304, 2873.030657, 3845.156671, 4053.398212, 3861.06507, 4217.761546, 4015.591685, 3728.445634
K01087; -0.000313920587403716; -0.0024385027650951; -1048.09730691487; 0.99899782035707; 2449.429427; 4170.165635; 157; 2; 3941, 4019; 3065.384304, 2449.429427
K01089; -4.69738600104223e-05; -0.000426419048728661; -283.992847782255; 0.999487298035158; 3339.11787; 4130.985306; 21; 12; 4033, 4919, 4983, 5257, 5385, 6234, 6245, 6772, 6787, 7125, 7265, 7491; 3523.681026, 3765.413869, 3942.068298, 4277.179605, 4130.985306, 4223.38406, 3339.11787, 4177.997748, 3423.200132, 4239.57391, 4222.687727, 3711.219552
K01091; -0.00161887771857325; -0.000576349389776138; -1233.89786837973; 0.99900474521517; 2984.007542; 4259.315138; 195; 13; 3942, 4017, 4025, 6846, 7471, 7480, 7487, 7490, 7492, 7512, 7531, 7532, 7557; 3306.421142, 4108.113661, 2984.007542, 3619.978019, 3991.074787, 3469.360797, 3572.579005, 4235.05854, 3076.40482, 3845.156671, 4078.781448, 3861.06507, 3137.347316
K01092; -0.000605894079954601; -0.000302491020159367; -781.656306029157; 0.998754782099875; 2449.429427; 4264.332446; 72; 2; 3941, 4019; 3065.384304, 2449.429427
K01093; -0.000219092198203366; -0.011174994900305; -355.418864231441; 0.999; 2449.429427; 4236.199437; 433; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K01095; -0.000133959129827992; -0.000544952286752957; -596.983721742714; 0.998234430123381; 2449.429427; 4229.8074235; 48; 1; 4019; 2449.429427
K01096; -4.67517472577142e-05; -0.00376901471598129; -182.903502676905; 0.998999992880144; 2449.429427; 4116.201005; 180; 3; 3943, 4014, 4019; 3335.837017, 3870.326616, 2449.429427
K01101; -0.000175715498689031; -0.00109620839734657; -587.848875948138; 0.998921126315658; 2797.106088; 4198.0483855; 86; 4; 3941, 4022, 7518, 7557; 3065.384304, 2797.106088, 3536.312507, 3137.347316
K01103; -9.31418851772668e-06; -0.00304565357477607; -64.3582137529659; 0.99899883031921; 2766.855443; 4121.878502; 125; 2; 3941, 4021; 3065.384304, 2766.855443
K01113; -0.00100038213430633; -0.00356325297148359; -1621.52516817383; 0.99899999936799; 2743.244779; 4243.197215; 288; 5; 3942, 4017, 4020, 7558, 7563; 3306.421142, 4108.113661, 2743.244779, 4015.591685, 4171.497941
K01114; -0.000731412733091882; -0.00543333125455214; -1331.20061628554; 0.998999999998752; 2449.429427; 4229.343521; 326; 2; 3941, 4019; 3065.384304, 2449.429427
K01115; -9.92477966865125e-05; -0.00903894690860573; -296.356657910819; 0.999; 2873.030657; 4232.286927; 373; 8; 3946, 4010, 4014, 4016, 4023, 7514, 7518, 7562; 3586.646752, 3424.599876, 3870.326616, 3975.52317, 2873.030657, 4283.452423, 3536.312507, 4090.780966
K01117; -0.00022814382037111; -0.030924129457067; -225.36488491432; 0.999; 2743.244779; 4286.653384; 617; 2; 3941, 4020; 3065.384304, 2743.244779
K01119; -0.000552470618498706; -0.0029119982108439; -1263.64747516041; 0.998999962238577; 2960.419703; 4232.162821; 231; 10; 3944, 4010, 4014, 4017, 4024, 7478, 7493, 7509, 7518, 7558; 3413.096445, 3424.599876, 3870.326616, 4108.113661, 2960.419703, 3041.17625, 3422.85993, 3971.701166, 3536.312507, 4015.591685
K01120; -0.000228954388045952; -0.0052385407632805; -557.619954105987; 0.998999999907802; 2449.429427; 4201.106957; 270; 2; 3942, 4019; 3306.421142, 2449.429427
K01126; -0.00304484653896486; -0.00107272973523703; -1409.25758262325; 0.999000003231514; 2449.429427; 4252.543325; 333; 2; 3941, 4019; 3065.384304, 2449.429427
K01129; -0.000693187640816844; -0.000408120576589089; -868.433607243929; 0.99900838422273; 2449.429427; 4203.309364; 102; 4; 3988, 4001, 4007, 4019; 4102.468167, 4302.001215, 4398.37101, 2449.429427
K01130; -0.00228850821046538; -0.00791485354282158; -1775.39977751025; 0.999; 2449.429427; 4269.1017255; 508; 2; 3941, 4019; 3065.384304, 2449.429427
K01132; -3.88037696756407e-05; -0.00938786657913514; -79.2140086168267; 0.999; 2743.244779; 4220.2088815; 382; 2; 3941, 4020; 3065.384304, 2743.244779
K01134; -7.19598737727895e-05; -0.00445454463314232; -221.981625588333; 0.998999993253245; 2766.855443; 4159.232537; 205; 6; 3944, 4010, 4014, 4016, 4021, 7562; 3413.096445, 3424.599876, 3870.326616, 3975.52317, 2766.855443, 4090.780966
K01135; -5.04759368067386e-05; -0.0111288825391766; -76.5559884990808; 0.999; 2743.244779; 4226.169979; 393; 4; 3942, 4016, 4020, 7557; 3306.421142, 3975.52317, 2743.244779, 3137.347316
K01136; -4.00030793758911e-05; -0.0050180285254781; -183.335074817402; 0.998999998617598; 2449.429427; 4160.912099; 214; 2; 3941, 4019; 3065.384304, 2449.429427
K01137; -0.000120875134557555; -0.0118401679571277; -144.544180753873; 0.999; 2449.429427; 4236.044462; 437; 5; 3945, 4010, 4014, 4017, 4019; 3481.716761, 3424.599876, 3870.326616, 4108.113661, 2449.429427
K01139; -0.00019926522605359; -0.00271377933287067; -855.229569475406; 0.998999811271784; 2743.244779; 4215.735821; 189; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K01141; -0.000109632081413383; -0.000809587026711223; -508.562591857909; 0.999152141028547; 3065.384304; 4285.542771; 57; 15; 3941, 4031, 5548, 6039, 6079, 6166, 6250, 6458, 6777, 6784, 7483, 7488, 7510, 7531, 7557; 3065.384304, 3312.609821, 3893.456438, 4360.532019, 4189.441018, 3812.563227, 4066.300528, 4140.839038, 3740.866063, 3315.509146, 3526.197867, 3722.962616, 4066.565203, 4078.781448, 3137.347316
K01142; -0.00101073709497413; -0.00026364280622208; -723.566601374913; 0.999187904213999; 2984.007542; 4238.458826; 111; 12; 3944, 4011, 4025, 6844, 7479, 7491, 7500, 7502, 7512, 7519, 7549, 7557; 3413.096445, 3923.371133, 2984.007542, 3288.172019, 3290.274617, 3711.219552, 3768.690376, 3610.252111, 3845.156671, 3981.788711, 4284.260678, 3137.347316
K01151; -0.000193417625374559; -0.000619399186476447; -751.300720810413; 0.997931399836632; 2449.429427; 4186.9505615; 58; 2; 3941, 4019; 3065.384304, 2449.429427
K01158; -8.1805486286227e-05; -0.015872549272238; -108.883339177276; 0.999; 2449.429427; 4257.16902; 541; 4; 3945, 4010, 4017, 4019; 3481.716761, 3424.599876, 4108.113661, 2449.429427
K01159; -0.000300069186205345; -0.000179372729047948; -575.596660780536; 0.999157624015101; 2743.244779; 4335.499178; 28; 3; 3989, 4020, 7558; 4141.328687, 2743.244779, 4015.591685
K01173; -0.000926705100103564; -0.00364915802231748; -1569.2332067292; 0.998999999935831; 2873.030657; 4272.3083065; 326; 4; 3941, 4023, 7520, 7557; 3065.384304, 2873.030657, 4053.398212, 3137.347316
K01176; -0.000806984697168585; -0.00364322512275321; -1317.35027606344; 0.998999999457687; 2797.106088; 4251.605392; 264; 6; 3943, 4015, 4022, 7519, 7533, 7552; 3335.837017, 4134.091712, 2797.106088, 3981.788711, 3925.635041, 4327.512016
K01178; -0.000530041108364239; -0.00843008135366967; -741.150259358979; 0.999; 2449.429427; 4220.588871; 394; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K01179; -0.00239608961428501; -0.00265119121448986; -1979.28550369507; 0.998999999999774; 2743.244779; 4265.459086; 404; 5; 3943, 4014, 4016, 4020, 7557; 3335.837017, 3870.326616, 3975.52317, 2743.244779, 3137.347316
K01182; -0.000729442804650598; -0.00462863072930742; -1110.5434514305; 0.998999999983938; 2449.429427; 4221.52173; 328; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01183; -0.000710500429945354; -0.00401282773826322; -1220.32844597632; 0.998999999849303; 2449.429427; 4214.5557375; 314; 2; 3941, 4019; 3065.384304, 2449.429427
K01184; -0.00152071565878041; -0.0981672173567926; -320.780302751674; 0.999; 2743.244779; 4303.371649; 750; 5; 3943, 4014, 4016, 4020, 7560; 3335.837017, 3870.326616, 3975.52317, 2743.244779, 3728.445634
K01186; -0.000229777914636733; -0.00421448818847017; -773.157605834147; 0.998999996822244; 2743.244779; 4184.166441; 217; 6; 3945, 4010, 4014, 4017, 4020, 7557; 3481.716761, 3424.599876, 3870.326616, 4108.113661, 2743.244779, 3137.347316
K01187; -0.00107245636279358; -0.00162577416199862; -1519.96950208465; 0.998999869414421; 2743.244779; 4243.883644; 207; 5; 3962, 3979, 3983, 4010, 4020; 4208.219052, 4378.938869, 4301.300914, 3424.599876, 2743.244779
K01190; -0.000923788946891926; -0.0028483214075096; -1523.09817604107; 0.998999996225587; 2743.244779; 4264.597021; 243; 3; 3942, 4020, 7557; 3306.421142, 2743.244779, 3137.347316
K01191; -0.00052047880870183; -0.00363391181395087; -1113.69030724337; 0.998999996991219; 2743.244779; 4194.938658; 254; 4; 3944, 4016, 4020, 7557; 3413.096445, 3975.52317, 2743.244779, 3137.347316
K01192; -0.000939496276108215; -0.00520576599534448; -1448.22597929998; 0.998999999998999; 2743.244779; 4234.2095265; 340; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K01193; -0.000961654761999861; -0.00429806660905353; -1435.45293294366; 0.998999999986084; 2743.244779; 4236.3368745; 348; 3; 3942, 4016, 4020; 3306.421142, 3975.52317, 2743.244779
K01194; -0.000433658504372189; -0.00449986670682351; -905.470356204225; 0.998999999800241; 2449.429427; 4189.157614; 269; 2; 3941, 4019; 3065.384304, 2449.429427
K01195; -0.000687460769466623; -0.00617682236557818; -929.193436699937; 0.998999999999931; 2449.429427; 4221.374208; 345; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01197; -0.000287383018173967; -0.00693474842744724; -563.05747548994; 0.998999999999974; 2449.429427; 4206.719446; 332; 3; 3943, 4014, 4019; 3335.837017, 3870.326616, 2449.429427
K01198; -0.000926350436237159; -0.00569150476171798; -1246.66156323155; 0.998999999999907; 2743.244779; 4238.789969; 367; 4; 3942, 4016, 4020, 7557; 3306.421142, 3975.52317, 2743.244779, 3137.347316
K01199; -5.43379538348137e-05; -0.00761842615203498; -123.531262238284; 0.99899999999999; 2449.429427; 4204.417302; 347; 2; 3941, 4019; 3065.384304, 2449.429427
K01200; -0.000136306954480938; -0.00243762177832902; -564.196531547383; 0.998988941995533; 2449.429427; 4156.922013; 117; 2; 3941, 4019; 3065.384304, 2449.429427
K01201; -0.0005281596208213; -0.00366912161035779; -1111.56373962323; 0.998999998638851; 2449.429427; 4227.217893; 271; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01202; -0.000156689878461688; -0.0345337219830702; -91.9386856313336; 0.999; 2449.429427; 4280.131448; 625; 2; 3941, 4019; 3065.384304, 2449.429427
K01205; -0.000189613940506368; -0.00613813720758653; -485.663195751229; 0.99899999999762; 2449.429427; 4198.761043; 283; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01206; -0.000557032401222076; -0.00268053398615811; -1233.44479591647; 0.998999981605438; 2449.429427; 4241.898515; 216; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K01207; -0.000896338214851762; -0.000736924455591157; -1231.69008653935; 0.999010101210995; 2743.244779; 4230.436632; 161; 5; 3962, 3983, 3985, 4010, 4020; 4208.219052, 4301.300914, 4230.436632, 3424.599876, 2743.244779
K01208; -9.927137988003e-05; -0.00500268399403939; -273.03553159211; 0.998999999988518; 2766.855443; 4193.485586; 234; 3; 3941, 4021, 7557; 3065.384304, 2766.855443, 3137.347316
K01209; -0.00103381448056157; -0.00406033379723304; -1540.08787404598; 0.998999999951659; 2449.429427; 4246.070858; 300; 2; 3941, 4019; 3065.384304, 2449.429427
K01210; -0.000121806776497408; -0.00748218824145314; -297.92575340227; 0.998999999999993; 2743.244779; 4227.484727; 333; 3; 3942, 4020, 7557; 3306.421142, 2743.244779, 3137.347316
